assembly_accession	bioproject	biosample	wgs_master	excluded_from_refseq	refseq_category	relation_to_type_material	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	local_filename
GCF_002208985.1	PRJNA224116	SAMN06173300	na	na	na	na	545	545	Citrobacter koseri	strain=FDAARGOS_287	na	latest	Complete Genome	Major	Full	2018-03-06	ASM220898v3		GCA_002208985.3	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/208/985/GCF_002208985.1_ASM220898v3	./Development/ThreeFold/data/external/Citrobacter/GCF_002208985.1_ASM220898v3_genomic.fna.gz
GCF_002393245.1	PRJNA224116	SAMN07312437	na	na	na	na	545	545	Citrobacter koseri	strain=FDAARGOS_393	na	latest	Complete Genome	Major	Full	2017-09-28	ASM239324v1		GCA_002393245.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/393/245/GCF_002393245.1_ASM239324v1	./Development/ThreeFold/data/external/Citrobacter/GCF_002393245.1_ASM239324v1_genomic.fna.gz
GCF_002947035.1	PRJNA224116	SAMN04014866	na	na	na	na	545	545	Citrobacter koseri	strain=AR_0025	na	latest	Complete Genome	Major	Full	2018-02-18	ASM294703v1		GCA_002947035.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/947/035/GCF_002947035.1_ASM294703v1	./Development/ThreeFold/data/external/Citrobacter/GCF_002947035.1_ASM294703v1_genomic.fna.gz
GCF_002947675.1	PRJNA224116	SAMN04014865	na	na	na	na	545	545	Citrobacter koseri	strain=AR_0024	na	latest	Complete Genome	Major	Full	2018-02-18	ASM294767v1		GCA_002947675.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/947/675/GCF_002947675.1_ASM294767v1	./Development/ThreeFold/data/external/Citrobacter/GCF_002947675.1_ASM294767v1_genomic.fna.gz
GCF_003812405.1	PRJNA224116	SAMN10163225	na	na	na	na	545	545	Citrobacter koseri	strain=FDAARGOS_530	na	latest	Complete Genome	Major	Full	2018-11-21	ASM381240v1		GCA_003812405.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/812/405/GCF_003812405.1_ASM381240v1	./Development/ThreeFold/data/external/Citrobacter/GCF_003812405.1_ASM381240v1_genomic.fna.gz
GCF_008693945.1	PRJNA224116	SAMN11056361	na	na	na	na	545	545	Citrobacter koseri	strain=FDAARGOS_646	na	latest	Complete Genome	Major	Full	2019-09-25	ASM869394v1		GCA_008693945.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/693/945/GCF_008693945.1_ASM869394v1	./Development/ThreeFold/data/external/Citrobacter/GCF_008693945.1_ASM869394v1_genomic.fna.gz
GCF_014679775.1	PRJNA224116	SAMD00244769	na	na	na	na	545	545	Citrobacter koseri	strain=MPUCK001	na	latest	Complete Genome	Major	Full	2020-09-15	ASM1467977v1		GCA_014679775.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/679/775/GCF_014679775.1_ASM1467977v1	./Development/ThreeFold/data/external/Citrobacter/GCF_014679775.1_ASM1467977v1_genomic.fna.gz
GCF_016128275.1	PRJNA224116	SAMN16357198	na	na	na	na	545	545	Citrobacter koseri	strain=FDAARGOS_1029	na	latest	Complete Genome	Major	Full	2020-12-20	ASM1612827v1		GCA_016128275.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/128/275/GCF_016128275.1_ASM1612827v1	./Development/ThreeFold/data/external/Citrobacter/GCF_016128275.1_ASM1612827v1_genomic.fna.gz
GCF_019443705.1	PRJNA224116	SAMN14371231	na	na	na	na	545	545	Citrobacter koseri	strain=NJ	na	latest	Complete Genome	Major	Full	2021-08-03	ASM1944370v1		GCA_019443705.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/443/705/GCF_019443705.1_ASM1944370v1	./Development/ThreeFold/data/external/Citrobacter/GCF_019443705.1_ASM1944370v1_genomic.fna.gz
GCF_022846555.1	PRJNA224116	SAMD00441895	na	na	na	na	545	545	Citrobacter koseri	strain=TUM13189	na	latest	Complete Genome	Major	Full	2022-03-15	ASM2284655v1		GCA_022846555.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/846/555/GCF_022846555.1_ASM2284655v1	./Development/ThreeFold/data/external/Citrobacter/GCF_022846555.1_ASM2284655v1_genomic.fna.gz
GCF_023169985.1	PRJNA224116	SAMD00441896	na	na	na	na	545	545	Citrobacter koseri	strain=TUM20903	na	latest	Complete Genome	Major	Full	2022-03-15	ASM2316998v1		GCA_023169985.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/169/985/GCF_023169985.1_ASM2316998v1	./Development/ThreeFold/data/external/Citrobacter/GCF_023169985.1_ASM2316998v1_genomic.fna.gz
GCF_029025745.1	PRJNA224116	SAMN33442942	na	na	na	na	545	545	Citrobacter koseri	strain=L2395	na	latest	Complete Genome	Major	Full	2023-03-08	ASM2902574v1		GCA_029025745.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/025/745/GCF_029025745.1_ASM2902574v1	./Development/ThreeFold/data/external/Citrobacter/GCF_029025745.1_ASM2902574v1_genomic.fna.gz
GCF_032938575.1	PRJNA224116	SAMN37823616	na	na	na	na	545	545	Citrobacter koseri	strain=K1018	na	latest	Complete Genome	Major	Full	2023-10-23	ASM3293857v1		GCA_032938575.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/032/938/575/GCF_032938575.1_ASM3293857v1	./Development/ThreeFold/data/external/Citrobacter/GCF_032938575.1_ASM3293857v1_genomic.fna.gz
GCF_032939275.1	PRJNA224116	SAMN37824052	na	na	na	na	545	545	Citrobacter koseri	strain=K1721	na	latest	Complete Genome	Major	Full	2023-10-23	ASM3293927v1		GCA_032939275.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/032/939/275/GCF_032939275.1_ASM3293927v1	./Development/ThreeFold/data/external/Citrobacter/GCF_032939275.1_ASM3293927v1_genomic.fna.gz
GCF_032940055.1	PRJNA224116	SAMN37824475	na	na	na	na	545	545	Citrobacter koseri	strain=K4022	na	latest	Complete Genome	Major	Full	2023-10-23	ASM3294005v1		GCA_032940055.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/032/940/055/GCF_032940055.1_ASM3294005v1	./Development/ThreeFold/data/external/Citrobacter/GCF_032940055.1_ASM3294005v1_genomic.fna.gz
GCF_032941735.1	PRJNA224116	SAMN37824923	na	na	na	na	545	545	Citrobacter koseri	strain=K118	na	latest	Complete Genome	Major	Full	2023-10-23	ASM3294173v1		GCA_032941735.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/032/941/735/GCF_032941735.1_ASM3294173v1	./Development/ThreeFold/data/external/Citrobacter/GCF_032941735.1_ASM3294173v1_genomic.fna.gz
GCF_032943435.1	PRJNA224116	SAMN37825802	na	na	na	na	545	545	Citrobacter koseri	strain=K616	na	latest	Complete Genome	Major	Full	2023-10-23	ASM3294343v1		GCA_032943435.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/032/943/435/GCF_032943435.1_ASM3294343v1	./Development/ThreeFold/data/external/Citrobacter/GCF_032943435.1_ASM3294343v1_genomic.fna.gz
GCF_032944275.1	PRJNA224116	SAMN37830235	na	na	na	na	545	545	Citrobacter koseri	strain=K1118	na	latest	Complete Genome	Major	Full	2023-10-23	ASM3294427v1		GCA_032944275.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/032/944/275/GCF_032944275.1_ASM3294427v1	./Development/ThreeFold/data/external/Citrobacter/GCF_032944275.1_ASM3294427v1_genomic.fna.gz
GCF_032945095.1	PRJNA224116	SAMN37851225	na	na	na	na	545	545	Citrobacter koseri	strain=K1818	na	latest	Complete Genome	Major	Full	2023-10-23	ASM3294509v1		GCA_032945095.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/032/945/095/GCF_032945095.1_ASM3294509v1	./Development/ThreeFold/data/external/Citrobacter/GCF_032945095.1_ASM3294509v1_genomic.fna.gz
GCF_032946055.1	PRJNA224116	SAMN37851623	na	na	na	na	545	545	Citrobacter koseri	strain=K2521	na	latest	Complete Genome	Major	Full	2023-10-23	ASM3294605v1		GCA_032946055.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/032/946/055/GCF_032946055.1_ASM3294605v1	./Development/ThreeFold/data/external/Citrobacter/GCF_032946055.1_ASM3294605v1_genomic.fna.gz
GCF_032947135.1	PRJNA224116	SAMN37851753	na	na	na	na	545	545	Citrobacter koseri	strain=K2721	na	latest	Complete Genome	Major	Full	2023-10-23	ASM3294713v1		GCA_032947135.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/032/947/135/GCF_032947135.1_ASM3294713v1	./Development/ThreeFold/data/external/Citrobacter/GCF_032947135.1_ASM3294713v1_genomic.fna.gz
GCF_033153635.1	PRJNA224116	SAMN37830357	na	na	na	na	545	545	Citrobacter koseri	strain=K1219	na	latest	Complete Genome	Major	Full	2023-10-31	ASM3315363v1		GCA_033153635.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/033/153/635/GCF_033153635.1_ASM3315363v1	./Development/ThreeFold/data/external/Citrobacter/GCF_033153635.1_ASM3315363v1_genomic.fna.gz
GCF_034424455.1	PRJNA224116	SAMN38562703	na	na	na	na	545	545	Citrobacter koseri	strain=HAMBI_1287	na	latest	Complete Genome	Major	Full	2023-12-17	ASM3442445v1		GCA_034424455.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/034/424/455/GCF_034424455.1_ASM3442445v1	./Development/ThreeFold/data/external/Citrobacter/GCF_034424455.1_ASM3442445v1_genomic.fna.gz
GCF_036289045.1	PRJNA224116	SAMN37814089	na	na	na	na	545	545	Citrobacter koseri	strain=K820	na	latest	Complete Genome	Major	Full	2024-01-23	ASM3628904v1		GCA_036289045.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/036/289/045/GCF_036289045.1_ASM3628904v1	./Development/ThreeFold/data/external/Citrobacter/GCF_036289045.1_ASM3628904v1_genomic.fna.gz
GCF_037848175.1	PRJNA224116	SAMN37848897	na	na	na	na	545	545	Citrobacter koseri	strain=44VAs_B2	na	latest	Complete Genome	Major	Full	2024-04-05	ASM3784817v1		GCA_037848175.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/037/848/175/GCF_037848175.1_ASM3784817v1	./Development/ThreeFold/data/external/Citrobacter/GCF_037848175.1_ASM3784817v1_genomic.fna.gz
GCF_041344885.1	PRJNA224116	SAMN43062515	na	na	na	na	545	545	Citrobacter koseri	strain=CRE191	na	latest	Complete Genome	Major	Full	2024-08-21	ASM4134488v1		GCA_041344885.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/041/344/885/GCF_041344885.1_ASM4134488v1	./Development/ThreeFold/data/external/Citrobacter/GCF_041344885.1_ASM4134488v1_genomic.fna.gz
GCF_905337805.2	PRJNA224116	SAMEA8158506	na	na	na	na	545	545	Citrobacter koseri	na	0	latest	Complete Genome	Major	Full	2022-05-24	AN2353v1_cp		GCA_905337805.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/905/337/805/GCF_905337805.2_AN2353v1_cp	./Development/ThreeFold/data/external/Citrobacter/GCF_905337805.2_AN2353v1_cp_genomic.fna.gz
GCF_905337845.2	PRJNA224116	SAMEA8158505	na	na	na	na	545	545	Citrobacter koseri	na	0	latest	Complete Genome	Major	Full	2022-05-24	AN2351v1_cp		GCA_905337845.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/905/337/845/GCF_905337845.2_AN2351v1_cp	./Development/ThreeFold/data/external/Citrobacter/GCF_905337845.2_AN2351v1_cp_genomic.fna.gz
GCF_000783755.2	PRJNA224116	SAMN02934525	na	na	na	na	546	546	Citrobacter freundii	strain=FDAARGOS_73	na	latest	Complete Genome	Major	Full	2018-01-30	ASM78375v2		GCA_000783755.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/783/755/GCF_000783755.2_ASM78375v2	./Development/ThreeFold/data/external/Citrobacter/GCF_000783755.2_ASM78375v2_genomic.fna.gz
GCF_001022155.1	PRJNA224116	SAMN03733741	na	na	na	na	546	546	Citrobacter freundii	strain=CAV1321	na	latest	Complete Genome	Major	Full	2015-06-09	ASM102215v1		GCA_001022155.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/022/155/GCF_001022155.1_ASM102215v1	./Development/ThreeFold/data/external/Citrobacter/GCF_001022155.1_ASM102215v1_genomic.fna.gz
GCF_001022275.1	PRJNA224116	SAMN03733754	na	na	na	na	546	546	Citrobacter freundii	strain=CAV1741	na	latest	Complete Genome	Major	Full	2015-06-09	ASM102227v1		GCA_001022275.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/022/275/GCF_001022275.1_ASM102227v1	./Development/ThreeFold/data/external/Citrobacter/GCF_001022275.1_ASM102227v1_genomic.fna.gz
GCF_001702455.1	PRJNA224116	SAMN05464624	na	na	na	na	546	546	Citrobacter freundii	strain=B38	na	latest	Complete Genome	Major	Full	2016-08-10	ASM170245v1		GCA_001702455.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/702/455/GCF_001702455.1_ASM170245v1	./Development/ThreeFold/data/external/Citrobacter/GCF_001702455.1_ASM170245v1_genomic.fna.gz
GCF_001718055.1	PRJNA224116	SAMN05570461	na	na	na	na	546	546	Citrobacter freundii	strain=SL151	na	latest	Complete Genome	Major	Full	2016-09-02	ASM171805v1		GCA_001718055.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/718/055/GCF_001718055.1_ASM171805v1	./Development/ThreeFold/data/external/Citrobacter/GCF_001718055.1_ASM171805v1_genomic.fna.gz
GCF_002211705.1	PRJNA224116	SAMN07260758	na	na	na	na	546	546	Citrobacter freundii	strain=705SK3	na	latest	Complete Genome	Major	Full	2017-06-30	ASM221170v1		GCA_002211705.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/211/705/GCF_002211705.1_ASM221170v1	./Development/ThreeFold/data/external/Citrobacter/GCF_002211705.1_ASM221170v1_genomic.fna.gz
GCF_002215385.1	PRJNA224116	SAMN07280739	na	na	na	na	546	546	Citrobacter freundii	strain=18-1	na	latest	Complete Genome	Major	Full	2017-07-06	ASM221538v1		GCA_002215385.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/215/385/GCF_002215385.1_ASM221538v1	./Development/ThreeFold/data/external/Citrobacter/GCF_002215385.1_ASM221538v1_genomic.fna.gz
GCF_002796505.1	PRJNA224116	SAMN04014863	na	na	na	na	546	546	Citrobacter freundii	strain=AR_0022	na	latest	Complete Genome	Major	Full	2017-11-27	ASM279650v1		GCA_002796505.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/796/505/GCF_002796505.1_ASM279650v1	./Development/ThreeFold/data/external/Citrobacter/GCF_002796505.1_ASM279650v1_genomic.fna.gz
GCF_003571565.1	PRJNA224116	SAMN04014957	na	na	na	na	546	546	Citrobacter freundii	strain=AR_0116	na	latest	Complete Genome	Major	Full	2018-09-16	ASM357156v1		GCA_003571565.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/571/565/GCF_003571565.1_ASM357156v1	./Development/ThreeFold/data/external/Citrobacter/GCF_003571565.1_ASM357156v1_genomic.fna.gz
GCF_003665535.1	PRJNA224116	SAMN07729551	na	na	na	na	546	546	Citrobacter freundii	strain=UMH19	na	latest	Complete Genome	Major	Full	2018-10-17	ASM366553v1		GCA_003665535.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/665/535/GCF_003665535.1_ASM366553v1	./Development/ThreeFold/data/external/Citrobacter/GCF_003665535.1_ASM366553v1_genomic.fna.gz
GCF_003665595.1	PRJNA224116	SAMN07729547	na	na	na	na	546	546	Citrobacter freundii	strain=UMH15	na	latest	Complete Genome	Major	Full	2018-10-17	ASM366559v1		GCA_003665595.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/665/595/GCF_003665595.1_ASM366559v1	./Development/ThreeFold/data/external/Citrobacter/GCF_003665595.1_ASM366559v1_genomic.fna.gz
GCF_003665615.1	PRJNA224116	SAMN07729546	na	na	na	na	546	546	Citrobacter freundii	strain=UMH14	na	latest	Complete Genome	Major	Full	2018-10-17	ASM366561v1		GCA_003665615.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/665/615/GCF_003665615.1_ASM366561v1	./Development/ThreeFold/data/external/Citrobacter/GCF_003665615.1_ASM366561v1_genomic.fna.gz
GCF_003665635.1	PRJNA224116	SAMN07729545	na	na	na	na	546	546	Citrobacter freundii	strain=UMH13	na	latest	Complete Genome	Major	Full	2018-10-17	ASM366563v1		GCA_003665635.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/665/635/GCF_003665635.1_ASM366563v1	./Development/ThreeFold/data/external/Citrobacter/GCF_003665635.1_ASM366563v1_genomic.fna.gz
GCF_003665655.1	PRJNA224116	SAMN07729552	na	na	na	na	546	546	Citrobacter freundii	strain=HM38	na	latest	Complete Genome	Major	Full	2018-10-17	ASM366565v1		GCA_003665655.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/665/655/GCF_003665655.1_ASM366565v1	./Development/ThreeFold/data/external/Citrobacter/GCF_003665655.1_ASM366565v1_genomic.fna.gz
GCF_003665675.1	PRJNA224116	SAMN07729548	na	na	na	na	546	546	Citrobacter freundii	strain=UMH16	na	latest	Complete Genome	Major	Full	2018-10-17	ASM366567v1		GCA_003665675.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/665/675/GCF_003665675.1_ASM366567v1	./Development/ThreeFold/data/external/Citrobacter/GCF_003665675.1_ASM366567v1_genomic.fna.gz
GCF_003812325.1	PRJNA224116	SAMN10163243	na	na	na	na	546	546	Citrobacter freundii	strain=FDAARGOS_550	na	latest	Complete Genome	Major	Full	2018-11-21	ASM381232v1		GCA_003812325.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/812/325/GCF_003812325.1_ASM381232v1	./Development/ThreeFold/data/external/Citrobacter/GCF_003812325.1_ASM381232v1_genomic.fna.gz
GCF_003812345.1	PRJNA224116	SAMN10163242	na	na	na	na	546	546	Citrobacter freundii	strain=FDAARGOS_549	na	latest	Complete Genome	Major	Full	2018-11-21	ASM381234v1		GCA_003812345.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/812/345/GCF_003812345.1_ASM381234v1	./Development/ThreeFold/data/external/Citrobacter/GCF_003812345.1_ASM381234v1_genomic.fna.gz
GCF_004103775.1	PRJNA224116	SAMN10754625	na	na	na	na	546	546	Citrobacter freundii	strain=R17	na	latest	Complete Genome	Major	Full	2019-01-23	ASM410377v1		GCA_004103775.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/103/775/GCF_004103775.1_ASM410377v1	./Development/ThreeFold/data/external/Citrobacter/GCF_004103775.1_ASM410377v1_genomic.fna.gz
GCF_004344985.1	PRJNA224116	SAMN11055879	na	na	na	na	546	546	Citrobacter freundii	strain=CAV1857	na	latest	Complete Genome	Major	Full	2019-03-12	ASM434498v1		GCA_004344985.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/344/985/GCF_004344985.1_ASM434498v1	./Development/ThreeFold/data/external/Citrobacter/GCF_004344985.1_ASM434498v1_genomic.fna.gz
GCF_004792475.1	PRJNA224116	SAMN11268911	na	na	na	na	546	546	Citrobacter freundii	strain=Upstream_1	na	latest	Complete Genome	Major	Full	2019-04-14	ASM479247v1		GCA_004792475.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/792/475/GCF_004792475.1_ASM479247v1	./Development/ThreeFold/data/external/Citrobacter/GCF_004792475.1_ASM479247v1_genomic.fna.gz
GCF_005960425.1	PRJNA224116	SAMN11845725	na	na	na	na	546	546	Citrobacter freundii	strain=R47	na	latest	Complete Genome	Major	Full	2019-06-04	ASM596042v1		GCA_005960425.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/960/425/GCF_005960425.1_ASM596042v1	./Development/ThreeFold/data/external/Citrobacter/GCF_005960425.1_ASM596042v1_genomic.fna.gz
GCF_008931485.1	PRJNA224116	SAMN12289284	na	na	na	na	546	546	Citrobacter freundii	strain=C50	na	latest	Complete Genome	Major	Full	2019-10-09	ASM893148v1		GCA_008931485.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/931/485/GCF_008931485.1_ASM893148v1	./Development/ThreeFold/data/external/Citrobacter/GCF_008931485.1_ASM893148v1_genomic.fna.gz
GCF_008931505.1	PRJNA224116	SAMN12289346	na	na	na	na	546	546	Citrobacter freundii	strain=E33	na	latest	Complete Genome	Major	Full	2019-10-09	ASM893150v1		GCA_008931505.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/931/505/GCF_008931505.1_ASM893150v1	./Development/ThreeFold/data/external/Citrobacter/GCF_008931505.1_ASM893150v1_genomic.fna.gz
GCF_008931625.1	PRJNA224116	SAMN12289395	na	na	na	na	546	546	Citrobacter freundii	strain=E11	na	latest	Complete Genome	Major	Full	2019-10-09	ASM893162v1		GCA_008931625.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/931/625/GCF_008931625.1_ASM893162v1	./Development/ThreeFold/data/external/Citrobacter/GCF_008931625.1_ASM893162v1_genomic.fna.gz
GCF_008931685.1	PRJNA224116	SAMN12289332	na	na	na	na	546	546	Citrobacter freundii	strain=E51	na	latest	Complete Genome	Major	Full	2019-10-09	ASM893168v1		GCA_008931685.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/931/685/GCF_008931685.1_ASM893168v1	./Development/ThreeFold/data/external/Citrobacter/GCF_008931685.1_ASM893168v1_genomic.fna.gz
GCF_009664025.1	PRJNA224116	SAMN11287982	na	na	na	na	546	546	Citrobacter freundii	strain=154	na	latest	Complete Genome	Major	Full	2019-11-15	ASM966402v1		GCA_009664025.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/664/025/GCF_009664025.1_ASM966402v1	./Development/ThreeFold/data/external/Citrobacter/GCF_009664025.1_ASM966402v1_genomic.fna.gz
GCF_009664045.1	PRJNA224116	SAMN11288321	na	na	na	na	546	546	Citrobacter freundii	strain=565	na	latest	Complete Genome	Major	Full	2019-11-15	ASM966404v1		GCA_009664045.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/664/045/GCF_009664045.1_ASM966404v1	./Development/ThreeFold/data/external/Citrobacter/GCF_009664045.1_ASM966404v1_genomic.fna.gz
GCF_009664065.1	PRJNA224116	SAMN11288343	na	na	na	na	546	546	Citrobacter freundii	strain=680	na	latest	Complete Genome	Major	Full	2019-11-15	ASM966406v1		GCA_009664065.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/664/065/GCF_009664065.1_ASM966406v1	./Development/ThreeFold/data/external/Citrobacter/GCF_009664065.1_ASM966406v1_genomic.fna.gz
GCF_009857035.1	PRJNA224116	SAMN13282750	na	na	na	na	546	546	Citrobacter freundii	strain=L75	na	latest	Complete Genome	Major	Full	2020-01-12	ASM985703v1		GCA_009857035.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/857/035/GCF_009857035.1_ASM985703v1	./Development/ThreeFold/data/external/Citrobacter/GCF_009857035.1_ASM985703v1_genomic.fna.gz
GCF_010365585.1	PRJNA224116	SAMN13951913	na	na	na	na	546	546	Citrobacter freundii	strain=62	na	latest	Complete Genome	Major	Full	2020-02-09	ASM1036558v1		GCA_010365585.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/365/585/GCF_010365585.1_ASM1036558v1	./Development/ThreeFold/data/external/Citrobacter/GCF_010365585.1_ASM1036558v1_genomic.fna.gz
GCF_013085885.1	PRJNA224116	SAMN13978991	na	na	na	na	546	546	Citrobacter freundii	strain=CitB	na	latest	Complete Genome	Major	Full	2020-05-14	ASM1308588v1		GCA_013085885.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/085/885/GCF_013085885.1_ASM1308588v1	./Development/ThreeFold/data/external/Citrobacter/GCF_013085885.1_ASM1308588v1_genomic.fna.gz
GCF_013371705.1	PRJNA224116	SAMN13737474	na	na	na	na	546	546	Citrobacter freundii	strain=ZY198	na	latest	Complete Genome	Major	Full	2020-06-24	ASM1337170v1		GCA_013371705.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/371/705/GCF_013371705.1_ASM1337170v1	./Development/ThreeFold/data/external/Citrobacter/GCF_013371705.1_ASM1337170v1_genomic.fna.gz
GCF_013389635.1	PRJNA224116	SAMN15394190	na	na	na	na	546	546	Citrobacter freundii	strain=M92	na	latest	Complete Genome	Major	Full	2020-07-06	ASM1338963v1		GCA_013389635.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/389/635/GCF_013389635.1_ASM1338963v1	./Development/ThreeFold/data/external/Citrobacter/GCF_013389635.1_ASM1338963v1_genomic.fna.gz
GCF_013390245.1	PRJNA224116	SAMN13412315	na	na	na	na	546	546	Citrobacter freundii	strain=111	na	latest	Complete Genome	Major	Full	2020-07-06	ASM1339024v1		GCA_013390245.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/390/245/GCF_013390245.1_ASM1339024v1	./Development/ThreeFold/data/external/Citrobacter/GCF_013390245.1_ASM1339024v1_genomic.fna.gz
GCF_013589875.1	PRJNA224116	SAMN15148491	na	na	na	na	546	546	Citrobacter freundii	strain=RHBSTW-00110	na	latest	Complete Genome	Major	Full	2020-07-24	ASM1358987v1		GCA_013589875.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/589/875/GCF_013589875.1_ASM1358987v1	./Development/ThreeFold/data/external/Citrobacter/GCF_013589875.1_ASM1358987v1_genomic.fna.gz
GCF_013590555.1	PRJNA224116	SAMN15148477	na	na	na	na	546	546	Citrobacter freundii	strain=RHBSTW-00084	na	latest	Complete Genome	Major	Full	2020-07-24	ASM1359055v1		GCA_013590555.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/590/555/GCF_013590555.1_ASM1359055v1	./Development/ThreeFold/data/external/Citrobacter/GCF_013590555.1_ASM1359055v1_genomic.fna.gz
GCF_013604545.1	PRJNA224116	SAMN15148721	na	na	na	na	546	546	Citrobacter freundii	strain=RHBSTW-00862	na	latest	Complete Genome	Major	Full	2020-07-24	ASM1360454v1		GCA_013604545.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/604/545/GCF_013604545.1_ASM1360454v1	./Development/ThreeFold/data/external/Citrobacter/GCF_013604545.1_ASM1360454v1_genomic.fna.gz
GCF_013612875.1	PRJNA224116	SAMN15148600	na	na	na	na	546	546	Citrobacter freundii	strain=RHBSTW-00398	na	latest	Complete Genome	Major	Full	2020-07-24	ASM1361287v1		GCA_013612875.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/612/875/GCF_013612875.1_ASM1361287v1	./Development/ThreeFold/data/external/Citrobacter/GCF_013612875.1_ASM1361287v1_genomic.fna.gz
