assembly_accession	bioproject	biosample	wgs_master	excluded_from_refseq	refseq_category	relation_to_type_material	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	local_filename
GCF_000783575.2	PRJNA224116	SAMN02934536	na	na	na	na	584	584	Proteus mirabilis	strain=FDAARGOS_81	na	latest	Complete Genome	Major	Full	2018-01-29	ASM78357v2		GCA_000783575.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/783/575/GCF_000783575.2_ASM78357v2	./../Proteus/GCF_000783575.2_ASM78357v2_genomic.fna.gz
GCF_000783595.2	PRJNA224116	SAMN02934535	na	na	na	na	584	584	Proteus mirabilis	strain=FDAARGOS_80	na	latest	Complete Genome	Major	Full	2018-01-30	ASM78359v2		GCA_000783595.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/783/595/GCF_000783595.2_ASM78359v2	./../Proteus/GCF_000783595.2_ASM78359v2_genomic.fna.gz
GCF_000783875.2	PRJNA224116	SAMN02934516	na	na	na	na	584	584	Proteus mirabilis	strain=FDAARGOS_67	na	latest	Complete Genome	Major	Full	2018-02-13	ASM78387v2		GCA_000783875.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/783/875/GCF_000783875.2_ASM78387v2	./../Proteus/GCF_000783875.2_ASM78387v2_genomic.fna.gz
GCF_000784015.2	PRJNA224116	SAMN02934509	na	na	na	na	584	584	Proteus mirabilis	strain=FDAARGOS_60	na	latest	Complete Genome	Major	Full	2018-01-29	ASM78401v2		GCA_000784015.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/784/015/GCF_000784015.2_ASM78401v2	./../Proteus/GCF_000784015.2_ASM78401v2_genomic.fna.gz
GCF_001281545.1	PRJNA224116	SAMN03968924	na	na	na	na	584	584	Proteus mirabilis	strain=CYPM1	na	latest	Complete Genome	Major	Full	2015-09-15	ASM128154v1		GCA_001281545.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/281/545/GCF_001281545.1_ASM128154v1	./../Proteus/GCF_001281545.1_ASM128154v1_genomic.fna.gz
GCF_001281565.1	PRJNA224116	SAMN03968923	na	na	na	na	584	584	Proteus mirabilis	strain=CYPV1	na	latest	Complete Genome	Major	Full	2015-09-15	ASM128156v1		GCA_001281565.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/281/565/GCF_001281565.1_ASM128156v1	./../Proteus/GCF_001281565.1_ASM128156v1_genomic.fna.gz
GCF_001640985.1	PRJNA224116	SAMN04849770	na	na	na	na	584	584	Proteus mirabilis	strain=AOUC-001	na	latest	Complete Genome	Major	Full	2016-05-09	ASM164098v1		GCA_001640985.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/640/985/GCF_001640985.1_ASM164098v1	./../Proteus/GCF_001640985.1_ASM164098v1_genomic.fna.gz
GCF_002055685.1	PRJNA224116	SAMN04014900	na	na	na	na	584	584	Proteus mirabilis	strain=AR_0059	na	latest	Complete Genome	Major	Full	2017-03-21	ASM205568v1		GCA_002055685.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/055/685/GCF_002055685.1_ASM205568v1	./../Proteus/GCF_002055685.1_ASM205568v1_genomic.fna.gz
GCF_002180115.1	PRJNA224116	SAMN04015000	na	na	na	na	584	584	Proteus mirabilis	strain=AR_0159	na	latest	Complete Genome	Major	Full	2017-06-08	ASM218011v1		GCA_002180115.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/180/115/GCF_002180115.1_ASM218011v1	./../Proteus/GCF_002180115.1_ASM218011v1_genomic.fna.gz
GCF_002180235.1	PRJNA224116	SAMN04014996	na	na	na	na	584	584	Proteus mirabilis	strain=AR_0155	na	latest	Complete Genome	Major	Full	2017-06-08	ASM218023v1		GCA_002180235.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/180/235/GCF_002180235.1_ASM218023v1	./../Proteus/GCF_002180235.1_ASM218023v1_genomic.fna.gz
GCF_002197405.1	PRJNA224116	SAMN04014997	na	na	na	na	584	584	Proteus mirabilis	strain=AR_0156	na	latest	Complete Genome	Major	Full	2017-06-16	ASM219740v1		GCA_002197405.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/197/405/GCF_002197405.1_ASM219740v1	./../Proteus/GCF_002197405.1_ASM219740v1_genomic.fna.gz
GCF_002310875.1	PRJNA224116	SAMN05715221	na	na	na	na	584	584	Proteus mirabilis	strain=T21	na	latest	Complete Genome	Major	Full	2017-09-18	ASM231087v1		GCA_002310875.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/310/875/GCF_002310875.1_ASM231087v1	./../Proteus/GCF_002310875.1_ASM231087v1_genomic.fna.gz
GCF_002310895.1	PRJNA224116	SAMN05715220	na	na	na	na	584	584	Proteus mirabilis	strain=T18	na	latest	Complete Genome	Major	Full	2017-09-18	ASM231089v1		GCA_002310895.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/310/895/GCF_002310895.1_ASM231089v1	./../Proteus/GCF_002310895.1_ASM231089v1_genomic.fna.gz
GCF_002944495.1	PRJNA224116	SAMN08450188	na	na	na	na	584	584	Proteus mirabilis	strain=BC11-24	na	latest	Complete Genome	Major	Full	2018-02-11	ASM294449v1		GCA_002944495.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/944/495/GCF_002944495.1_ASM294449v1	./../Proteus/GCF_002944495.1_ASM294449v1_genomic.fna.gz
GCF_002945235.1	PRJNA224116	SAMN08463802	na	na	na	na	584	584	Proteus mirabilis	na	GN2	latest	Complete Genome	Major	Full	2018-02-12	ASM294523v1		GCA_002945235.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/945/235/GCF_002945235.1_ASM294523v1	./../Proteus/GCF_002945235.1_ASM294523v1_genomic.fna.gz
GCF_003073935.1	PRJNA224116	SAMN07291522	na	na	na	na	584	584	Proteus mirabilis	strain=AR379	na	latest	Complete Genome	Major	Full	2018-04-30	ASM307393v1		GCA_003073935.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/073/935/GCF_003073935.1_ASM307393v1	./../Proteus/GCF_003073935.1_ASM307393v1_genomic.fna.gz
GCF_003204115.1	PRJNA224116	SAMN04014870	na	na	na	na	584	584	Proteus mirabilis	strain=AR_0029	na	latest	Complete Genome	Major	Full	2018-06-10	ASM320411v1		GCA_003204115.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/204/115/GCF_003204115.1_ASM320411v1	./../Proteus/GCF_003204115.1_ASM320411v1_genomic.fna.gz
GCF_003855615.1	PRJNA224116	SAMN10458127	na	na	na	na	584	584	Proteus mirabilis	strain=PmBC1123	na	latest	Complete Genome	Major	Full	2018-12-02	ASM385561v1		GCA_003855615.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/855/615/GCF_003855615.1_ASM385561v1	./../Proteus/GCF_003855615.1_ASM385561v1_genomic.fna.gz
GCF_003855635.1	PRJNA224116	SAMN10458171	na	na	na	na	584	584	Proteus mirabilis	strain=PmSC1111	na	latest	Complete Genome	Major	Full	2018-12-02	ASM385563v1		GCA_003855635.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/855/635/GCF_003855635.1_ASM385563v1	./../Proteus/GCF_003855635.1_ASM385563v1_genomic.fna.gz
GCF_008041895.1	PRJNA224116	SAMN12566310	na	na	na	na	584	584	Proteus mirabilis	strain=VAC	na	latest	Complete Genome	Major	Full	2019-08-21	ASM804189v1		GCA_008041895.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/041/895/GCF_008041895.1_ASM804189v1	./../Proteus/GCF_008041895.1_ASM804189v1_genomic.fna.gz
GCF_008195605.1	PRJNA224116	SAMN12636071	na	na	na	na	584	584	Proteus mirabilis	strain=CRPM10	na	latest	Complete Genome	Major	Full	2019-09-02	ASM819560v1		GCA_008195605.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/195/605/GCF_008195605.1_ASM819560v1	./../Proteus/GCF_008195605.1_ASM819560v1_genomic.fna.gz
GCF_008705195.1	PRJNA224116	SAMN12770272	na	na	na	na	584	584	Proteus mirabilis	strain=K817	na	latest	Complete Genome	Major	Full	2019-09-24	ASM870519v1		GCA_008705195.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/705/195/GCF_008705195.1_ASM870519v1	./../Proteus/GCF_008705195.1_ASM870519v1_genomic.fna.gz
GCF_009429045.2	PRJNA224116	SAMN13082492	na	na	na	na	584	584	Proteus mirabilis	strain=CRE14IB	na	latest	Complete Genome	Major	Full	2019-12-11	ASM942904v2		GCA_009429045.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/429/045/GCF_009429045.2_ASM942904v2	./../Proteus/GCF_009429045.2_ASM942904v2_genomic.fna.gz
GCF_009684665.1	PRJNA224116	SAMN11567705	na	na	na	na	584	584	Proteus mirabilis	strain=ENT1157	na	latest	Complete Genome	Major	Full	2019-11-20	ASM968466v1		GCA_009684665.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/684/665/GCF_009684665.1_ASM968466v1	./../Proteus/GCF_009684665.1_ASM968466v1_genomic.fna.gz
GCF_009806715.1	PRJNA224116	SAMN13509247	na	na	na	na	584	584	Proteus mirabilis	strain=SCBX1.1	na	latest	Complete Genome	Major	Full	2019-12-28	ASM980671v1		GCA_009806715.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/806/715/GCF_009806715.1_ASM980671v1	./../Proteus/GCF_009806715.1_ASM980671v1_genomic.fna.gz
GCF_010442675.1	PRJNA224116	SAMN13936255	na	na	na	na	584	584	Proteus mirabilis	strain=N18-00201	na	latest	Complete Genome	Major	Full	2020-02-12	ASM1044267v1		GCA_010442675.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/442/675/GCF_010442675.1_ASM1044267v1	./../Proteus/GCF_010442675.1_ASM1044267v1_genomic.fna.gz
GCF_010692865.1	PRJNA224116	SAMN14074148	na	na	na	na	584	584	Proteus mirabilis	strain=CC15031	na	latest	Complete Genome	Major	Full	2020-02-18	ASM1069286v1		GCA_010692865.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/692/865/GCF_010692865.1_ASM1069286v1	./../Proteus/GCF_010692865.1_ASM1069286v1_genomic.fna.gz
GCF_011045575.1	PRJNA224116	SAMN12558915	na	na	na	na	584	584	Proteus mirabilis	strain=1701092	na	latest	Complete Genome	Major	Full	2020-03-02	ASM1104557v1		GCA_011045575.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/045/575/GCF_011045575.1_ASM1104557v1	./../Proteus/GCF_011045575.1_ASM1104557v1_genomic.fna.gz
GCF_011045855.1	PRJNA224116	SAMN13738061	na	na	na	na	584	584	Proteus mirabilis	strain=ZA25	na	latest	Complete Genome	Major	Full	2020-03-02	ASM1104585v1		GCA_011045855.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/045/855/GCF_011045855.1_ASM1104585v1	./../Proteus/GCF_011045855.1_ASM1104585v1_genomic.fna.gz
GCF_011149675.1	PRJNA224116	SAMN12995602	na	na	na	na	584	584	Proteus mirabilis	strain=PmBR607	na	latest	Complete Genome	Major	Full	2020-03-11	ASM1114967v1		GCA_011149675.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/149/675/GCF_011149675.1_ASM1114967v1	./../Proteus/GCF_011149675.1_ASM1114967v1_genomic.fna.gz
GCF_011383025.1	PRJNA224116	SAMN14331295	na	na	na	na	584	584	Proteus mirabilis	strain=XH1568	na	latest	Complete Genome	Major	Full	2020-03-17	ASM1138302v1		GCA_011383025.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/383/025/GCF_011383025.1_ASM1138302v1	./../Proteus/GCF_011383025.1_ASM1138302v1_genomic.fna.gz
GCF_011383045.1	PRJNA224116	SAMN14331403	na	na	na	na	584	584	Proteus mirabilis	strain=XH1569	na	latest	Complete Genome	Major	Full	2020-03-17	ASM1138304v1		GCA_011383045.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/383/045/GCF_011383045.1_ASM1138304v1	./../Proteus/GCF_011383045.1_ASM1138304v1_genomic.fna.gz
GCF_012516515.1	PRJNA224116	SAMN14558572	na	na	na	na	584	584	Proteus mirabilis	strain=STP3	na	latest	Complete Genome	Major	Full	2020-04-19	ASM1251651v1		GCA_012516515.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/516/515/GCF_012516515.1_ASM1251651v1	./../Proteus/GCF_012516515.1_ASM1251651v1_genomic.fna.gz
GCF_013255765.1	PRJNA224116	SAMN15002270	na	na	na	na	584	584	Proteus mirabilis	strain=JPM24	na	latest	Complete Genome	Major	Full	2020-06-03	ASM1325576v1		GCA_013255765.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/255/765/GCF_013255765.1_ASM1325576v1	./../Proteus/GCF_013255765.1_ASM1325576v1_genomic.fna.gz
GCF_013256075.1	PRJNA224116	SAMN15002272	na	na	na	na	584	584	Proteus mirabilis	strain=YPM35	na	latest	Complete Genome	Major	Full	2020-06-03	ASM1325607v1		GCA_013256075.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/256/075/GCF_013256075.1_ASM1325607v1	./../Proteus/GCF_013256075.1_ASM1325607v1_genomic.fna.gz
GCF_013343255.1	PRJNA224116	SAMN13037561	na	na	na	na	584	584	Proteus mirabilis	strain=L90-1	na	latest	Complete Genome	Major	Full	2020-06-15	ASM1334325v1		GCA_013343255.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/343/255/GCF_013343255.1_ASM1334325v1	./../Proteus/GCF_013343255.1_ASM1334325v1_genomic.fna.gz
GCF_013357405.1	PRJNA224116	SAMN14938213	na	na	na	na	584	584	Proteus mirabilis	strain=MPE0734	na	latest	Complete Genome	Major	Full	2020-06-17	ASM1335740v1		GCA_013357405.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/357/405/GCF_013357405.1_ASM1335740v1	./../Proteus/GCF_013357405.1_ASM1335740v1_genomic.fna.gz
GCF_013357425.1	PRJNA224116	SAMN14938214	na	na	na	na	584	584	Proteus mirabilis	strain=MPE0767	na	latest	Complete Genome	Major	Full	2020-06-17	ASM1335742v1		GCA_013357425.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/357/425/GCF_013357425.1_ASM1335742v1	./../Proteus/GCF_013357425.1_ASM1335742v1_genomic.fna.gz
GCF_013357445.1	PRJNA224116	SAMN14896267	na	na	na	na	584	584	Proteus mirabilis	strain=S74-1(++)-2	na	latest	Complete Genome	Major	Full	2020-06-17	ASM1335744v1		GCA_013357445.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/357/445/GCF_013357445.1_ASM1335744v1	./../Proteus/GCF_013357445.1_ASM1335744v1_genomic.fna.gz
GCF_013357465.1	PRJNA224116	SAMN14909661	na	na	na	na	584	584	Proteus mirabilis	strain=M3-1-17	na	latest	Complete Genome	Major	Full	2020-06-17	ASM1335746v1		GCA_013357465.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/357/465/GCF_013357465.1_ASM1335746v1	./../Proteus/GCF_013357465.1_ASM1335746v1_genomic.fna.gz
GCF_013357485.1	PRJNA224116	SAMN14909848	na	na	na	na	584	584	Proteus mirabilis	strain=MPE0156	na	latest	Complete Genome	Major	Full	2020-06-17	ASM1335748v1		GCA_013357485.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/357/485/GCF_013357485.1_ASM1335748v1	./../Proteus/GCF_013357485.1_ASM1335748v1_genomic.fna.gz
GCF_013357505.1	PRJNA224116	SAMN14910118	na	na	na	na	584	584	Proteus mirabilis	strain=MPE0027	na	latest	Complete Genome	Major	Full	2020-06-17	ASM1335750v1		GCA_013357505.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/357/505/GCF_013357505.1_ASM1335750v1	./../Proteus/GCF_013357505.1_ASM1335750v1_genomic.fna.gz
GCF_013357525.1	PRJNA224116	SAMN14916645	na	na	na	na	584	584	Proteus mirabilis	strain=MPE4069	na	latest	Complete Genome	Major	Full	2020-06-17	ASM1335752v1		GCA_013357525.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/357/525/GCF_013357525.1_ASM1335752v1	./../Proteus/GCF_013357525.1_ASM1335752v1_genomic.fna.gz
GCF_013357545.1	PRJNA224116	SAMN14930506	na	na	na	na	584	584	Proteus mirabilis	strain=MPE5139	na	latest	Complete Genome	Major	Full	2020-06-17	ASM1335754v1		GCA_013357545.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/357/545/GCF_013357545.1_ASM1335754v1	./../Proteus/GCF_013357545.1_ASM1335754v1_genomic.fna.gz
GCF_013357565.1	PRJNA224116	SAMN14930855	na	na	na	na	584	584	Proteus mirabilis	strain=MPE5203	na	latest	Complete Genome	Major	Full	2020-06-17	ASM1335756v1		GCA_013357565.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/357/565/GCF_013357565.1_ASM1335756v1	./../Proteus/GCF_013357565.1_ASM1335756v1_genomic.fna.gz
GCF_013357585.1	PRJNA224116	SAMN14937971	na	na	na	na	584	584	Proteus mirabilis	strain=MPE0346	na	latest	Complete Genome	Major	Full	2020-06-17	ASM1335758v1		GCA_013357585.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/357/585/GCF_013357585.1_ASM1335758v1	./../Proteus/GCF_013357585.1_ASM1335758v1_genomic.fna.gz
GCF_013358795.1	PRJNA224116	SAMN13254340	na	na	na	na	584	584	Proteus mirabilis	strain=HN2p	na	latest	Complete Genome	Major	Full	2020-06-18	ASM1335879v1		GCA_013358795.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/358/795/GCF_013358795.1_ASM1335879v1	./../Proteus/GCF_013358795.1_ASM1335879v1_genomic.fna.gz
GCF_014843115.1	PRJNA224116	SAMN15770595	na	na	na	na	584	584	Proteus mirabilis	strain=S012	na	latest	Complete Genome	Major	Full	2020-10-05	ASM1484311v1		GCA_014843115.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/843/115/GCF_014843115.1_ASM1484311v1	./../Proteus/GCF_014843115.1_ASM1484311v1_genomic.fna.gz
GCF_014931585.1	PRJNA224116	SAMN13870809	na	na	na	na	584	584	Proteus mirabilis	strain=ChSC1905	na	latest	Complete Genome	Major	Full	2020-10-26	ASM1493158v1		GCA_014931585.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/931/585/GCF_014931585.1_ASM1493158v1	./../Proteus/GCF_014931585.1_ASM1493158v1_genomic.fna.gz
GCF_015169015.1	PRJNA224116	SAMN16521237	na	na	na	na	584	584	Proteus mirabilis	strain=Yak 2019	na	latest	Complete Genome	Major	Full	2020-11-02	ASM1516901v1		GCA_015169015.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/169/015/GCF_015169015.1_ASM1516901v1	./../Proteus/GCF_015169015.1_ASM1516901v1_genomic.fna.gz
GCF_015693865.1	PRJNA224116	SAMN16816155	na	na	na	na	584	584	Proteus mirabilis	strain=PmBJ015-2	na	latest	Complete Genome	Major	Full	2020-11-29	ASM1569386v1		GCA_015693865.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/693/865/GCF_015693865.1_ASM1569386v1	./../Proteus/GCF_015693865.1_ASM1569386v1_genomic.fna.gz
GCF_015693965.1	PRJNA224116	SAMN16816126	na	na	na	na	584	584	Proteus mirabilis	strain=PmBJ012-2	na	latest	Complete Genome	Major	Full	2020-11-29	ASM1569396v1		GCA_015693965.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/693/965/GCF_015693965.1_ASM1569396v1	./../Proteus/GCF_015693965.1_ASM1569396v1_genomic.fna.gz
GCF_015693985.1	PRJNA224116	SAMN16816180	na	na	na	na	584	584	Proteus mirabilis	strain=PmBJ024-1	na	latest	Complete Genome	Major	Full	2020-11-29	ASM1569398v1		GCA_015693985.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/693/985/GCF_015693985.1_ASM1569398v1	./../Proteus/GCF_015693985.1_ASM1569398v1_genomic.fna.gz
GCF_015694005.1	PRJNA224116	SAMN16816163	na	na	na	na	584	584	Proteus mirabilis	strain=PmBJ023-2	na	latest	Complete Genome	Major	Full	2020-11-29	ASM1569400v1		GCA_015694005.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/694/005/GCF_015694005.1_ASM1569400v1	./../Proteus/GCF_015694005.1_ASM1569400v1_genomic.fna.gz
GCF_015694025.1	PRJNA224116	SAMN16816162	na	na	na	na	584	584	Proteus mirabilis	strain=PmBJ020-1	na	latest	Complete Genome	Major	Full	2020-11-29	ASM1569402v1		GCA_015694025.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/694/025/GCF_015694025.1_ASM1569402v1	./../Proteus/GCF_015694025.1_ASM1569402v1_genomic.fna.gz
GCF_016725905.1	PRJNA224116	SAMN16357248	na	na	na	na	584	584	Proteus mirabilis	strain=FDAARGOS_1079	na	latest	Complete Genome	Major	Full	2021-01-20	ASM1672590v1		GCA_016725905.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/725/905/GCF_016725905.1_ASM1672590v1	./../Proteus/GCF_016725905.1_ASM1672590v1_genomic.fna.gz
GCF_016772335.1	PRJNA224116	SAMN12859940	na	na	na	na	584	584	Proteus mirabilis	strain=C55	na	latest	Complete Genome	Major	Full	2021-01-29	ASM1677233v1		GCA_016772335.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/772/335/GCF_016772335.1_ASM1677233v1	./../Proteus/GCF_016772335.1_ASM1677233v1_genomic.fna.gz
GCF_016772355.1	PRJNA224116	SAMN12859943	na	na	na	na	584	584	Proteus mirabilis	strain=C74	na	latest	Complete Genome	Major	Full	2021-01-29	ASM1677235v1		GCA_016772355.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/772/355/GCF_016772355.1_ASM1677235v1	./../Proteus/GCF_016772355.1_ASM1677235v1_genomic.fna.gz
