assembly_accession	bioproject	biosample	wgs_master	excluded_from_refseq	refseq_category	relation_to_type_material	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	local_filename
GCF_001702045.2	PRJNA224116	SAMN04868722	na	na	na	na	573	573	Klebsiella pneumoniae	strain=2_GR_12	na	latest	Complete Genome	Major	Full	2018-12-06	ASM170204v2		GCA_001702045.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/702/045/GCF_001702045.2_ASM170204v2	./Klebsiella/GCF_001702045.2_ASM170204v2_genomic.fna.gz
GCF_001704235.1	PRJNA224116	SAMN04448219	na	na	na	na	573	573	Klebsiella pneumoniae	strain=DHQP1002001	na	latest	Complete Genome	Major	Full	2016-08-12	ASM170423v1		GCA_001704235.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/704/235/GCF_001704235.1_ASM170423v1	./Klebsiella/GCF_001704235.1_ASM170423v1_genomic.fna.gz
GCF_001705385.1	PRJNA224116	SAMN05149976	na	na	na	na	573	573	Klebsiella pneumoniae	na	blood sample 2	latest	Complete Genome	Major	Full	2016-08-16	ASM170538v1		GCA_001705385.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/705/385/GCF_001705385.1_ASM170538v1	./Klebsiella/GCF_001705385.1_ASM170538v1_genomic.fna.gz
GCF_001708225.1	PRJNA224116	SAMN05425526	na	na	na	na	573	573	Klebsiella pneumoniae	strain=ED23	na	latest	Complete Genome	Major	Full	2016-08-19	ASM170822v1		GCA_001708225.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/708/225/GCF_001708225.1_ASM170822v1	./Klebsiella/GCF_001708225.1_ASM170822v1_genomic.fna.gz
GCF_001708245.1	PRJNA224116	SAMN05425525	na	na	na	na	573	573	Klebsiella pneumoniae	strain=ED2	na	latest	Complete Genome	Major	Full	2016-08-19	ASM170824v1		GCA_001708245.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/708/245/GCF_001708245.1_ASM170824v1	./Klebsiella/GCF_001708245.1_ASM170824v1_genomic.fna.gz
GCF_001709275.1	PRJNA224116	SAMN04448229	na	na	na	na	573	573	Klebsiella pneumoniae	na	11	latest	Complete Genome	Major	Full	2016-08-23	ASM170927v1		GCA_001709275.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/709/275/GCF_001709275.1_ASM170927v1	./Klebsiella/GCF_001709275.1_ASM170927v1_genomic.fna.gz
GCF_001709295.1	PRJNA224116	SAMN04448241	na	na	na	na	573	573	Klebsiella pneumoniae	na	23	latest	Complete Genome	Major	Full	2016-08-23	ASM170929v1		GCA_001709295.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/709/295/GCF_001709295.1_ASM170929v1	./Klebsiella/GCF_001709295.1_ASM170929v1_genomic.fna.gz
GCF_001718115.2	PRJNA224116	SAMN05193406	na	na	na	na	573	573	Klebsiella pneumoniae	strain=1194	na	latest	Complete Genome	Major	Full	2022-01-12	ASM171811v2		GCA_001718115.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/718/115/GCF_001718115.2_ASM171811v2	./Klebsiella/GCF_001718115.2_ASM171811v2_genomic.fna.gz
GCF_001721725.1	PRJNA224116	SAMN04008891	na	na	na	na	573	573	Klebsiella pneumoniae	strain=UCLAOXA232KP_Pt0	na	latest	Complete Genome	Major	Full	2016-09-08	ASM172172v1		GCA_001721725.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/721/725/GCF_001721725.1_ASM172172v1	./Klebsiella/GCF_001721725.1_ASM172172v1_genomic.fna.gz
GCF_001741545.1	PRJNA224116	SAMN04008893	na	na	na	na	573	573	Klebsiella pneumoniae	strain=UCLAOXA232KP	na	latest	Complete Genome	Major	Full	2016-09-08	ASM174154v1		GCA_001741545.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/741/545/GCF_001741545.1_ASM174154v1	./Klebsiella/GCF_001741545.1_ASM174154v1_genomic.fna.gz
GCF_001741665.1	PRJNA224116	SAMN04008892	na	na	na	na	573	573	Klebsiella pneumoniae	strain=UCLAOXA232KP	na	latest	Complete Genome	Major	Full	2016-09-08	ASM174166v1		GCA_001741665.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/741/665/GCF_001741665.1_ASM174166v1	./Klebsiella/GCF_001741665.1_ASM174166v1_genomic.fna.gz
GCF_001855315.1	PRJNA224116	SAMN03770912	na	na	na	na	573	573	Klebsiella pneumoniae	strain=KP5	na	latest	Complete Genome	Major	Full	2016-10-27	ASM185531v1		GCA_001855315.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/855/315/GCF_001855315.1_ASM185531v1	./Klebsiella/GCF_001855315.1_ASM185531v1_genomic.fna.gz
GCF_001870165.1	PRJNA224116	SAMN03024573	na	na	na	na	573	573	Klebsiella pneumoniae	strain=CAV1016	na	latest	Complete Genome	Major	Full	2016-11-07	ASM187016v1		GCA_001870165.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/870/165/GCF_001870165.1_ASM187016v1	./Klebsiella/GCF_001870165.1_ASM187016v1_genomic.fna.gz
GCF_001885255.2	PRJNA224116	SAMN05412444	na	na	na	na	573	573	Klebsiella pneumoniae	strain=Kp_Goe_822579	na	latest	Complete Genome	Major	Full	2016-12-05	ASM188525v2		GCA_001885255.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/885/255/GCF_001885255.2_ASM188525v2	./Klebsiella/GCF_001885255.2_ASM188525v2_genomic.fna.gz
GCF_001887985.4	PRJNA224116	SAMN06019522	na	na	na	na	573	573	Klebsiella pneumoniae	strain=WCHKP095649	na	latest	Complete Genome	Major	Full	2019-02-28	ASM188798v4		GCA_001887985.4	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/887/985/GCF_001887985.4_ASM188798v4	./Klebsiella/GCF_001887985.4_ASM188798v4_genomic.fna.gz
GCF_001887995.2	PRJNA224116	SAMN06019523	na	na	na	na	573	573	Klebsiella pneumoniae	strain=WCHKP095845	na	latest	Complete Genome	Major	Full	2018-09-04	ASM188799v2		GCA_001887995.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/887/995/GCF_001887995.2_ASM188799v2	./Klebsiella/GCF_001887995.2_ASM188799v2_genomic.fna.gz
GCF_001902195.1	PRJNA224116	SAMN06067846	na	na	na	na	573	573	Klebsiella pneumoniae	strain=MNCRE78	na	latest	Complete Genome	Major	Full	2016-12-13	ASM190219v1		GCA_001902195.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/902/195/GCF_001902195.1_ASM190219v1	./Klebsiella/GCF_001902195.1_ASM190219v1_genomic.fna.gz
GCF_001902215.1	PRJNA224116	SAMN06067845	na	na	na	na	573	573	Klebsiella pneumoniae	strain=MNCRE69	na	latest	Complete Genome	Major	Full	2016-12-13	ASM190221v1		GCA_001902215.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/902/215/GCF_001902215.1_ASM190221v1	./Klebsiella/GCF_001902215.1_ASM190221v1_genomic.fna.gz
GCF_001902235.1	PRJNA224116	SAMN06067844	na	na	na	na	573	573	Klebsiella pneumoniae	strain=MNCRE53	na	latest	Complete Genome	Major	Full	2016-12-13	ASM190223v1		GCA_001902235.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/902/235/GCF_001902235.1_ASM190223v1	./Klebsiella/GCF_001902235.1_ASM190223v1_genomic.fna.gz
GCF_001902255.1	PRJNA224116	SAMN03733793	na	na	na	na	573	573	Klebsiella pneumoniae	strain=CAV1453	na	latest	Complete Genome	Major	Full	2016-12-13	ASM190225v1		GCA_001902255.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/902/255/GCF_001902255.1_ASM190225v1	./Klebsiella/GCF_001902255.1_ASM190225v1_genomic.fna.gz
GCF_001902335.1	PRJNA224116	SAMN05412805	na	na	na	na	573	573	Klebsiella pneumoniae	na	Kp_Goe_154414	latest	Complete Genome	Major	Full	2016-12-13	ASM190233v1		GCA_001902335.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/902/335/GCF_001902335.1_ASM190233v1	./Klebsiella/GCF_001902335.1_ASM190233v1_genomic.fna.gz
GCF_001902355.1	PRJNA224116	SAMN05412811	na	na	na	na	573	573	Klebsiella pneumoniae	strain=Kp_Goe_62629	na	latest	Complete Genome	Major	Full	2016-12-13	ASM190235v1		GCA_001902355.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/902/355/GCF_001902355.1_ASM190235v1	./Klebsiella/GCF_001902355.1_ASM190235v1_genomic.fna.gz
GCF_001902415.1	PRJNA224116	SAMN05412453	na	na	na	na	573	573	Klebsiella pneumoniae	strain=Kp_Goe_822917	na	latest	Complete Genome	Major	Full	2016-12-13	ASM190241v1		GCA_001902415.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/902/415/GCF_001902415.1_ASM190241v1	./Klebsiella/GCF_001902415.1_ASM190241v1_genomic.fna.gz
GCF_001902435.1	PRJNA224116	SAMN05412455	na	na	na	na	573	573	Klebsiella pneumoniae	strain=Kp_Goe_33208	na	latest	Complete Genome	Major	Full	2016-12-13	ASM190243v1		GCA_001902435.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/902/435/GCF_001902435.1_ASM190243v1	./Klebsiella/GCF_001902435.1_ASM190243v1_genomic.fna.gz
GCF_001902475.1	PRJNA224116	SAMN06109054	na	na	na	na	573	573	Klebsiella pneumoniae	strain=SWU01	na	latest	Complete Genome	Major	Full	2016-12-13	ASM190247v1		GCA_001902475.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/902/475/GCF_001902475.1_ASM190247v1	./Klebsiella/GCF_001902475.1_ASM190247v1_genomic.fna.gz
GCF_001902515.1	PRJNA224116	SAMN05412456	na	na	na	na	573	573	Klebsiella pneumoniae	strain=Kp_Goe_71070	na	latest	Complete Genome	Major	Full	2016-12-13	ASM190251v1		GCA_001902515.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/902/515/GCF_001902515.1_ASM190251v1	./Klebsiella/GCF_001902515.1_ASM190251v1_genomic.fna.gz
GCF_001908515.1	PRJNA224116	SAMN03024576	na	na	na	na	573	573	Klebsiella pneumoniae	strain=CAV1042	na	latest	Complete Genome	Major	Full	2016-12-19	ASM190851v1		GCA_001908515.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/908/515/GCF_001908515.1_ASM190851v1	./Klebsiella/GCF_001908515.1_ASM190851v1_genomic.fna.gz
GCF_001908595.1	PRJNA224116	SAMN05412458	na	na	na	na	573	573	Klebsiella pneumoniae	strain=Kp_Goe_149473	na	latest	Complete Genome	Major	Full	2016-12-19	ASM190859v1		GCA_001908595.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/908/595/GCF_001908595.1_ASM190859v1	./Klebsiella/GCF_001908595.1_ASM190859v1_genomic.fna.gz
GCF_001908625.1	PRJNA224116	SAMN05412797	na	na	na	na	573	573	Klebsiella pneumoniae	strain=Kp_Goe_827024	na	latest	Complete Genome	Major	Full	2016-12-19	ASM190862v1		GCA_001908625.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/908/625/GCF_001908625.1_ASM190862v1	./Klebsiella/GCF_001908625.1_ASM190862v1_genomic.fna.gz
GCF_001908655.1	PRJNA224116	SAMN05412802	na	na	na	na	573	573	Klebsiella pneumoniae	strain=Kp_Goe_827026	na	latest	Complete Genome	Major	Full	2016-12-19	ASM190865v1		GCA_001908655.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/908/655/GCF_001908655.1_ASM190865v1	./Klebsiella/GCF_001908655.1_ASM190865v1_genomic.fna.gz
GCF_001908675.1	PRJNA224116	SAMN05412803	na	na	na	na	573	573	Klebsiella pneumoniae	strain=Kp_Goe_152021	na	latest	Complete Genome	Major	Full	2016-12-19	ASM190867v1		GCA_001908675.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/908/675/GCF_001908675.1_ASM190867v1	./Klebsiella/GCF_001908675.1_ASM190867v1_genomic.fna.gz
GCF_001908695.1	PRJNA224116	SAMN05412804	na	na	na	na	573	573	Klebsiella pneumoniae	strain=KP_Goe_828304	na	latest	Complete Genome	Major	Full	2016-12-19	ASM190869v1		GCA_001908695.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/908/695/GCF_001908695.1_ASM190869v1	./Klebsiella/GCF_001908695.1_ASM190869v1_genomic.fna.gz
GCF_001908875.1	PRJNA224116	SAMN05412459	na	na	na	na	573	573	Klebsiella pneumoniae	strain=Kp_Goe_149832	na	latest	Complete Genome	Major	Full	2016-12-19	ASM190887v1		GCA_001908875.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/908/875/GCF_001908875.1_ASM190887v1	./Klebsiella/GCF_001908875.1_ASM190887v1_genomic.fna.gz
GCF_001908895.1	PRJNA224116	SAMN05412457	na	na	na	na	573	573	Klebsiella pneumoniae	strain=Kp_Goe_821588	na	latest	Complete Genome	Major	Full	2016-12-19	ASM190889v1		GCA_001908895.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/908/895/GCF_001908895.1_ASM190889v1	./Klebsiella/GCF_001908895.1_ASM190889v1_genomic.fna.gz
GCF_001913175.1	PRJNA224116	SAMN05412452	na	na	na	na	573	573	Klebsiella pneumoniae	strain=Kp_Goe_121641	na	latest	Complete Genome	Major	Full	2016-12-21	ASM191317v1		GCA_001913175.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/913/175/GCF_001913175.1_ASM191317v1	./Klebsiella/GCF_001913175.1_ASM191317v1_genomic.fna.gz
GCF_001922465.1	PRJNA224116	SAMN04014890	na	na	na	na	573	573	Klebsiella pneumoniae	strain=AR_0049	na	latest	Complete Genome	Major	Full	2016-12-27	ASM192246v1		GCA_001922465.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/922/465/GCF_001922465.1_ASM192246v1	./Klebsiella/GCF_001922465.1_ASM192246v1_genomic.fna.gz
GCF_001936035.1	PRJNA224116	SAMN03455977	na	na	na	na	573	573	Klebsiella pneumoniae	strain=ATCC 35657	na	latest	Complete Genome	Major	Full	2017-01-05	ASM193603v1		GCA_001936035.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/936/035/GCF_001936035.1_ASM193603v1	./Klebsiella/GCF_001936035.1_ASM193603v1_genomic.fna.gz
GCF_001939885.2	PRJNA224116	SAMN05928590	na	na	na	na	573	573	Klebsiella pneumoniae	strain=GN-2	na	latest	Complete Genome	Major	Full	2018-02-27	ASM193988v2		GCA_001939885.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/939/885/GCF_001939885.2_ASM193988v2	./Klebsiella/GCF_001939885.2_ASM193988v2_genomic.fna.gz
GCF_001952835.1	PRJNA224116	SAMN06216564	na	na	na	na	573	573	Klebsiella pneumoniae	strain=1756	na	latest	Complete Genome	Major	Full	2017-01-17	ASM195283v1		GCA_001952835.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/952/835/GCF_001952835.1_ASM195283v1	./Klebsiella/GCF_001952835.1_ASM195283v1_genomic.fna.gz
GCF_001952875.1	PRJNA224116	SAMN04889855	na	na	na	na	573	573	Klebsiella pneumoniae	strain=CN1	na	latest	Complete Genome	Major	Full	2017-01-17	ASM195287v1		GCA_001952875.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/952/875/GCF_001952875.1_ASM195287v1	./Klebsiella/GCF_001952875.1_ASM195287v1_genomic.fna.gz
GCF_001952895.1	PRJNA224116	SAMN04889856	na	na	na	na	573	573	Klebsiella pneumoniae	strain=NY9	na	latest	Complete Genome	Major	Full	2017-01-17	ASM195289v1		GCA_001952895.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/952/895/GCF_001952895.1_ASM195289v1	./Klebsiella/GCF_001952895.1_ASM195289v1_genomic.fna.gz
GCF_001952915.1	PRJNA224116	SAMN04889857	na	na	na	na	573	573	Klebsiella pneumoniae	strain=CR14	na	latest	Complete Genome	Major	Full	2017-01-17	ASM195291v1		GCA_001952915.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/952/915/GCF_001952915.1_ASM195291v1	./Klebsiella/GCF_001952915.1_ASM195291v1_genomic.fna.gz
GCF_001956965.1	PRJNA224116	SAMN05412796	na	na	na	na	573	573	Klebsiella pneumoniae	strain=825795-1	na	latest	Complete Genome	Major	Full	2017-01-19	ASM195696v1		GCA_001956965.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/956/965/GCF_001956965.1_ASM195696v1	./Klebsiella/GCF_001956965.1_ASM195696v1_genomic.fna.gz
GCF_002055765.1	PRJNA224116	SAMN04014958	na	na	na	na	573	573	Klebsiella pneumoniae	strain=AR_0117	na	latest	Complete Genome	Major	Full	2017-03-21	ASM205576v1		GCA_002055765.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/055/765/GCF_002055765.1_ASM205576v1	./Klebsiella/GCF_002055765.1_ASM205576v1_genomic.fna.gz
GCF_002055855.1	PRJNA224116	SAMN04014909	na	na	na	na	573	573	Klebsiella pneumoniae	strain=AR_0068	na	latest	Complete Genome	Major	Full	2017-03-21	ASM205585v1		GCA_002055855.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/055/855/GCF_002055855.1_ASM205585v1	./Klebsiella/GCF_002055855.1_ASM205585v1_genomic.fna.gz
GCF_002056385.1	PRJNA224116	SAMN04014956	na	na	na	na	573	573	Klebsiella pneumoniae	strain=AR_0115	na	latest	Complete Genome	Major	Full	2017-03-21	ASM205638v1		GCA_002056385.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/056/385/GCF_002056385.1_ASM205638v1	./Klebsiella/GCF_002056385.1_ASM205638v1_genomic.fna.gz
GCF_002056475.1	PRJNA224116	SAMN04014939	na	na	na	na	573	573	Klebsiella pneumoniae	strain=AR_0098	na	latest	Complete Genome	Major	Full	2017-03-21	ASM205647v1		GCA_002056475.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/056/475/GCF_002056475.1_ASM205647v1	./Klebsiella/GCF_002056475.1_ASM205647v1_genomic.fna.gz
GCF_002113865.1	PRJNA224116	SAMN04158282	na	na	na	na	573	573	Klebsiella pneumoniae	strain=K66-45	na	latest	Complete Genome	Major	Full	2017-04-27	ASM211386v1		GCA_002113865.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/113/865/GCF_002113865.1_ASM211386v1	./Klebsiella/GCF_002113865.1_ASM211386v1_genomic.fna.gz
GCF_002116885.1	PRJNA224116	SAMN04621179	na	na	na	na	573	573	Klebsiella pneumoniae	strain=kp757	na	latest	Complete Genome	Major	Full	2017-05-02	ASM211688v1		GCA_002116885.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/116/885/GCF_002116885.1_ASM211688v1	./Klebsiella/GCF_002116885.1_ASM211688v1_genomic.fna.gz
GCF_002156725.1	PRJNA224116	SAMN06701573	na	na	na	na	573	573	Klebsiella pneumoniae	strain=BK13043	na	latest	Complete Genome	Major	Full	2017-05-23	ASM215672v1		GCA_002156725.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/156/725/GCF_002156725.1_ASM215672v1	./Klebsiella/GCF_002156725.1_ASM215672v1_genomic.fna.gz
GCF_002156745.1	PRJNA224116	SAMN06438459	na	na	na	na	573	573	Klebsiella pneumoniae	strain=KPN1482	na	latest	Complete Genome	Major	Full	2017-05-23	ASM215674v1		GCA_002156745.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/156/745/GCF_002156745.1_ASM215674v1	./Klebsiella/GCF_002156745.1_ASM215674v1_genomic.fna.gz
GCF_002156785.1	PRJNA224116	SAMN06437491	na	na	na	na	573	573	Klebsiella pneumoniae	strain=KPN528	na	latest	Complete Genome	Major	Full	2017-05-23	ASM215678v1		GCA_002156785.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/156/785/GCF_002156785.1_ASM215678v1	./Klebsiella/GCF_002156785.1_ASM215678v1_genomic.fna.gz
GCF_002164695.2	PRJNA224116	SAMN06909168	na	na	na	na	573	573	Klebsiella pneumoniae	strain=WCHKP020097	na	latest	Complete Genome	Major	Full	2022-04-04	ASM216469v2		GCA_002164695.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/164/695/GCF_002164695.2_ASM216469v2	./Klebsiella/GCF_002164695.2_ASM216469v2_genomic.fna.gz
GCF_002164835.4	PRJNA224116	SAMN06909160	na	na	na	na	573	573	Klebsiella pneumoniae	strain=WCHKP2	na	latest	Complete Genome	Major	Full	2019-08-16	ASM216483v4		GCA_002164835.4	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/164/835/GCF_002164835.4_ASM216483v4	./Klebsiella/GCF_002164835.4_ASM216483v4_genomic.fna.gz
GCF_002164855.2	PRJNA224116	SAMN06909161	na	na	na	na	573	573	Klebsiella pneumoniae	strain=SCKP020003	na	latest	Complete Genome	Major	Full	2018-08-27	ASM216485v2		GCA_002164855.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/164/855/GCF_002164855.2_ASM216485v2	./Klebsiella/GCF_002164855.2_ASM216485v2_genomic.fna.gz
GCF_002180075.1	PRJNA224116	SAMN04014888	na	na	na	na	573	573	Klebsiella pneumoniae	strain=AR_0047	na	latest	Complete Genome	Major	Full	2017-06-08	ASM218007v1		GCA_002180075.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/180/075/GCF_002180075.1_ASM218007v1	./Klebsiella/GCF_002180075.1_ASM218007v1_genomic.fna.gz
GCF_002180155.1	PRJNA224116	SAMN04014953	na	na	na	na	573	573	Klebsiella pneumoniae	strain=AR_0112	na	latest	Complete Genome	Major	Full	2017-06-08	ASM218015v1		GCA_002180155.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/180/155/GCF_002180155.1_ASM218015v1	./Klebsiella/GCF_002180155.1_ASM218015v1_genomic.fna.gz
GCF_002180175.1	PRJNA224116	SAMN04014987	na	na	na	na	573	573	Klebsiella pneumoniae	strain=AR_0146	na	latest	Complete Genome	Major	Full	2017-06-08	ASM218017v1		GCA_002180175.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/180/175/GCF_002180175.1_ASM218017v1	./Klebsiella/GCF_002180175.1_ASM218017v1_genomic.fna.gz
GCF_002180255.1	PRJNA224116	SAMN04014999	na	na	na	na	573	573	Klebsiella pneumoniae	strain=AR_0158	na	latest	Complete Genome	Major	Full	2017-06-08	ASM218025v1		GCA_002180255.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/180/255/GCF_002180255.1_ASM218025v1	./Klebsiella/GCF_002180255.1_ASM218025v1_genomic.fna.gz
GCF_002180295.1	PRJNA224116	SAMN04014970	na	na	na	na	573	573	Klebsiella pneumoniae	strain=AR_0129	na	latest	Complete Genome	Major	Full	2017-06-08	ASM218029v1		GCA_002180295.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/180/295/GCF_002180295.1_ASM218029v1	./Klebsiella/GCF_002180295.1_ASM218029v1_genomic.fna.gz
GCF_002180315.1	PRJNA224116	SAMN04014984	na	na	na	na	573	573	Klebsiella pneumoniae	strain=AR_0143	na	latest	Complete Genome	Major	Full	2017-06-08	ASM218031v1		GCA_002180315.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/180/315/GCF_002180315.1_ASM218031v1	./Klebsiella/GCF_002180315.1_ASM218031v1_genomic.fna.gz
GCF_002192315.1	PRJNA224116	SAMN04014967	na	na	na	na	573	573	Klebsiella pneumoniae	strain=AR_0126	na	latest	Complete Genome	Major	Full	2017-06-13	ASM219231v1		GCA_002192315.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/192/315/GCF_002192315.1_ASM219231v1	./Klebsiella/GCF_002192315.1_ASM219231v1_genomic.fna.gz
GCF_002192335.1	PRJNA224116	SAMN04014954	na	na	na	na	573	573	Klebsiella pneumoniae	strain=AR_0113	na	latest	Complete Genome	Major	Full	2017-06-13	ASM219233v1		GCA_002192335.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/192/335/GCF_002192335.1_ASM219233v1	./Klebsiella/GCF_002192335.1_ASM219233v1_genomic.fna.gz
GCF_002192375.1	PRJNA224116	SAMN04014979	na	na	na	na	573	573	Klebsiella pneumoniae	strain=AR_0138	na	latest	Complete Genome	Major	Full	2017-06-13	ASM219237v1		GCA_002192375.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/192/375/GCF_002192375.1_ASM219237v1	./Klebsiella/GCF_002192375.1_ASM219237v1_genomic.fna.gz
GCF_002197225.1	PRJNA224116	SAMN04014961	na	na	na	na	573	573	Klebsiella pneumoniae	strain=AR_0120	na	latest	Complete Genome	Major	Full	2017-06-16	ASM219722v1		GCA_002197225.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/197/225/GCF_002197225.1_ASM219722v1	./Klebsiella/GCF_002197225.1_ASM219722v1_genomic.fna.gz
GCF_002197505.1	PRJNA224116	SAMN04014966	na	na	na	na	573	573	Klebsiella pneumoniae	strain=AR_0125	na	latest	Complete Genome	Major	Full	2017-06-16	ASM219750v1		GCA_002197505.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/197/505/GCF_002197505.1_ASM219750v1	./Klebsiella/GCF_002197505.1_ASM219750v1_genomic.fna.gz
GCF_002202195.1	PRJNA224116	SAMN04014980	na	na	na	na	573	573	Klebsiella pneumoniae	strain=AR_0139	na	latest	Complete Genome	Major	Full	2017-06-20	ASM220219v1		GCA_002202195.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/202/195/GCF_002202195.1_ASM220219v1	./Klebsiella/GCF_002202195.1_ASM220219v1_genomic.fna.gz
GCF_002202215.1	PRJNA224116	SAMN04014986	na	na	na	na	573	573	Klebsiella pneumoniae	strain=AR_0145	na	latest	Complete Genome	Major	Full	2017-06-20	ASM220221v1		GCA_002202215.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/202/215/GCF_002202215.1_ASM220221v1	./Klebsiella/GCF_002202215.1_ASM220221v1_genomic.fna.gz
GCF_002202235.1	PRJNA224116	SAMN04014993	na	na	na	na	573	573	Klebsiella pneumoniae	strain=AR_0152	na	latest	Complete Genome	Major	Full	2017-06-20	ASM220223v1		GCA_002202235.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/202/235/GCF_002202235.1_ASM220223v1	./Klebsiella/GCF_002202235.1_ASM220223v1_genomic.fna.gz
GCF_002202255.1	PRJNA224116	SAMN04014989	na	na	na	na	573	573	Klebsiella pneumoniae	strain=AR_0148	na	latest	Complete Genome	Major	Full	2017-06-20	ASM220225v1		GCA_002202255.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/202/255/GCF_002202255.1_ASM220225v1	./Klebsiella/GCF_002202255.1_ASM220225v1_genomic.fna.gz
