assembly_accession	bioproject	biosample	wgs_master	excluded_from_refseq	refseq_category	relation_to_type_material	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	local_filename
GCF_013625115.1	PRJNA224116	SAMN15148493	na	na	na	na	158836	158836	Enterobacter hormaechei	strain=RHBSTW-00114	na	latest	Complete Genome	Major	Full	2020-07-24	ASM1362511v1		GCA_013625115.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/625/115/GCF_013625115.1_ASM1362511v1	./Development/ThreeFold/data/external/Enterobacter/GCF_013625115.1_ASM1362511v1_genomic.fna.gz
GCF_013625265.1	PRJNA224116	SAMN15148488	na	na	na	na	158836	158836	Enterobacter hormaechei	strain=RHBSTW-00105	na	latest	Complete Genome	Major	Full	2020-07-24	ASM1362526v1		GCA_013625265.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/625/265/GCF_013625265.1_ASM1362526v1	./Development/ThreeFold/data/external/Enterobacter/GCF_013625265.1_ASM1362526v1_genomic.fna.gz
GCF_013625435.1	PRJNA224116	SAMN15148478	na	na	na	na	158836	158836	Enterobacter hormaechei	strain=RHBSTW-00086	na	latest	Complete Genome	Major	Full	2020-07-24	ASM1362543v1		GCA_013625435.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/625/435/GCF_013625435.1_ASM1362543v1	./Development/ThreeFold/data/external/Enterobacter/GCF_013625435.1_ASM1362543v1_genomic.fna.gz
GCF_013625575.1	PRJNA224116	SAMN15148476	na	na	na	na	158836	158836	Enterobacter hormaechei	strain=RHBSTW-00083	na	latest	Complete Genome	Major	Full	2020-07-24	ASM1362557v1		GCA_013625575.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/625/575/GCF_013625575.1_ASM1362557v1	./Development/ThreeFold/data/external/Enterobacter/GCF_013625575.1_ASM1362557v1_genomic.fna.gz
GCF_013625795.1	PRJNA224116	SAMN15148471	na	na	na	na	158836	158836	Enterobacter hormaechei	strain=RHBSTW-00070	na	latest	Complete Genome	Major	Full	2020-07-24	ASM1362579v1		GCA_013625795.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/625/795/GCF_013625795.1_ASM1362579v1	./Development/ThreeFold/data/external/Enterobacter/GCF_013625795.1_ASM1362579v1_genomic.fna.gz
GCF_013629235.1	PRJNA224116	SAMN15148465	na	na	na	na	158836	158836	Enterobacter hormaechei	strain=RHBSTW-00059	na	latest	Complete Genome	Major	Full	2020-07-24	ASM1362923v1		GCA_013629235.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/629/235/GCF_013629235.1_ASM1362923v1	./Development/ThreeFold/data/external/Enterobacter/GCF_013629235.1_ASM1362923v1_genomic.fna.gz
GCF_013629455.1	PRJNA224116	SAMN15148464	na	na	na	na	158836	158836	Enterobacter hormaechei	strain=RHBSTW-00056	na	latest	Complete Genome	Major	Full	2020-07-24	ASM1362945v1		GCA_013629455.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/629/455/GCF_013629455.1_ASM1362945v1	./Development/ThreeFold/data/external/Enterobacter/GCF_013629455.1_ASM1362945v1_genomic.fna.gz
GCF_013629675.1	PRJNA224116	SAMN15148460	na	na	na	na	158836	158836	Enterobacter hormaechei	strain=RHBSTW-00040	na	latest	Complete Genome	Major	Full	2020-07-24	ASM1362967v1		GCA_013629675.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/629/675/GCF_013629675.1_ASM1362967v1	./Development/ThreeFold/data/external/Enterobacter/GCF_013629675.1_ASM1362967v1_genomic.fna.gz
GCF_013635255.1	PRJNA224116	SAMN15148453	na	na	na	na	158836	158836	Enterobacter hormaechei	strain=RHBSTW-00016	na	latest	Complete Genome	Major	Full	2020-07-24	ASM1363525v1		GCA_013635255.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/635/255/GCF_013635255.1_ASM1363525v1	./Development/ThreeFold/data/external/Enterobacter/GCF_013635255.1_ASM1363525v1_genomic.fna.gz
GCF_013635495.1	PRJNA224116	SAMN15148450	na	na	na	na	158836	158836	Enterobacter hormaechei	strain=RHBSTW-00012	na	latest	Complete Genome	Major	Full	2020-07-24	ASM1363549v1		GCA_013635495.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/635/495/GCF_013635495.1_ASM1363549v1	./Development/ThreeFold/data/external/Enterobacter/GCF_013635495.1_ASM1363549v1_genomic.fna.gz
GCF_013726395.1	PRJNA224116	SAMN15148743	na	na	na	na	158836	158836	Enterobacter hormaechei	strain=RHBSTW-00916	na	latest	Complete Genome	Major	Full	2020-07-27	ASM1372639v1		GCA_013726395.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/726/395/GCF_013726395.1_ASM1372639v1	./Development/ThreeFold/data/external/Enterobacter/GCF_013726395.1_ASM1372639v1_genomic.fna.gz
GCF_013731155.1	PRJNA224116	SAMN15148712	na	na	na	na	158836	158836	Enterobacter hormaechei	strain=RHBSTW-00844	na	latest	Complete Genome	Major	Full	2020-07-27	ASM1373115v1		GCA_013731155.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/731/155/GCF_013731155.1_ASM1373115v1	./Development/ThreeFold/data/external/Enterobacter/GCF_013731155.1_ASM1373115v1_genomic.fna.gz
GCF_013734275.1	PRJNA224116	SAMN15148671	na	na	na	na	158836	158836	Enterobacter hormaechei	strain=RHBSTW-00642	na	latest	Complete Genome	Major	Full	2020-07-27	ASM1373427v1		GCA_013734275.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/734/275/GCF_013734275.1_ASM1373427v1	./Development/ThreeFold/data/external/Enterobacter/GCF_013734275.1_ASM1373427v1_genomic.fna.gz
GCF_013734915.1	PRJNA224116	SAMN15148666	na	na	na	na	158836	158836	Enterobacter hormaechei	strain=RHBSTW-00626	na	latest	Complete Genome	Major	Full	2020-07-27	ASM1373491v1		GCA_013734915.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/734/915/GCF_013734915.1_ASM1373491v1	./Development/ThreeFold/data/external/Enterobacter/GCF_013734915.1_ASM1373491v1_genomic.fna.gz
GCF_013738375.1	PRJNA224116	SAMN15148580	na	na	na	na	158836	158836	Enterobacter hormaechei	strain=RHBSTW-00333	na	latest	Complete Genome	Major	Full	2020-07-27	ASM1373837v1		GCA_013738375.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/738/375/GCF_013738375.1_ASM1373837v1	./Development/ThreeFold/data/external/Enterobacter/GCF_013738375.1_ASM1373837v1_genomic.fna.gz
GCF_013739595.1	PRJNA224116	SAMN15148676	na	na	na	na	158836	158836	Enterobacter hormaechei	strain=RHBSTW-00668	na	latest	Complete Genome	Major	Full	2020-07-27	ASM1373959v1		GCA_013739595.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/739/595/GCF_013739595.1_ASM1373959v1	./Development/ThreeFold/data/external/Enterobacter/GCF_013739595.1_ASM1373959v1_genomic.fna.gz
GCF_013740655.1	PRJNA224116	SAMN15148635	na	na	na	na	158836	158836	Enterobacter hormaechei	strain=RHBSTW-00492	na	latest	Complete Genome	Major	Full	2020-07-27	ASM1374065v1		GCA_013740655.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/740/655/GCF_013740655.1_ASM1374065v1	./Development/ThreeFold/data/external/Enterobacter/GCF_013740655.1_ASM1374065v1_genomic.fna.gz
GCF_013742375.1	PRJNA224116	SAMN15148572	na	na	na	na	158836	158836	Enterobacter hormaechei	strain=RHBSTW-00316	na	latest	Complete Genome	Major	Full	2020-07-27	ASM1374237v1		GCA_013742375.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/742/375/GCF_013742375.1_ASM1374237v1	./Development/ThreeFold/data/external/Enterobacter/GCF_013742375.1_ASM1374237v1_genomic.fna.gz
GCF_013743295.1	PRJNA224116	SAMN15148549	na	na	na	na	158836	158836	Enterobacter hormaechei	strain=RHBSTW-00220	na	latest	Complete Genome	Major	Full	2020-07-27	ASM1374329v1		GCA_013743295.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/743/295/GCF_013743295.1_ASM1374329v1	./Development/ThreeFold/data/external/Enterobacter/GCF_013743295.1_ASM1374329v1_genomic.fna.gz
GCF_013743755.1	PRJNA224116	SAMN15148546	na	na	na	na	158836	158836	Enterobacter hormaechei	strain=RHBSTW-00217	na	latest	Complete Genome	Major	Full	2020-07-27	ASM1374375v1		GCA_013743755.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/743/755/GCF_013743755.1_ASM1374375v1	./Development/ThreeFold/data/external/Enterobacter/GCF_013743755.1_ASM1374375v1_genomic.fna.gz
GCF_013743935.1	PRJNA224116	SAMN15148545	na	na	na	na	158836	158836	Enterobacter hormaechei	strain=RHBSTW-00216	na	latest	Complete Genome	Major	Full	2020-07-27	ASM1374393v1		GCA_013743935.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/743/935/GCF_013743935.1_ASM1374393v1	./Development/ThreeFold/data/external/Enterobacter/GCF_013743935.1_ASM1374393v1_genomic.fna.gz
GCF_013744415.1	PRJNA224116	SAMN15148534	na	na	na	na	158836	158836	Enterobacter hormaechei	strain=RHBSTW-00198	na	latest	Complete Genome	Major	Full	2020-07-27	ASM1374441v1		GCA_013744415.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/744/415/GCF_013744415.1_ASM1374441v1	./Development/ThreeFold/data/external/Enterobacter/GCF_013744415.1_ASM1374441v1_genomic.fna.gz
GCF_013747035.1	PRJNA224116	SAMN15148653	na	na	na	na	158836	158836	Enterobacter hormaechei	strain=RHBSTW-00564	na	latest	Complete Genome	Major	Full	2020-07-27	ASM1374703v1		GCA_013747035.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/747/035/GCF_013747035.1_ASM1374703v1	./Development/ThreeFold/data/external/Enterobacter/GCF_013747035.1_ASM1374703v1_genomic.fna.gz
GCF_013873515.1	PRJNA224116	SAMN15589926	na	na	na	na	158836	158836	Enterobacter hormaechei	strain=ENCL48880	na	latest	Complete Genome	Major	Full	2020-07-29	ASM1387351v1		GCA_013873515.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/873/515/GCF_013873515.1_ASM1387351v1	./Development/ThreeFold/data/external/Enterobacter/GCF_013873515.1_ASM1387351v1_genomic.fna.gz
GCF_013873655.1	PRJNA224116	SAMN15589925	na	na	na	na	158836	158836	Enterobacter hormaechei	strain=ENCL48212	na	latest	Complete Genome	Major	Full	2020-07-29	ASM1387365v1		GCA_013873655.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/873/655/GCF_013873655.1_ASM1387365v1	./Development/ThreeFold/data/external/Enterobacter/GCF_013873655.1_ASM1387365v1_genomic.fna.gz
GCF_013873945.1	PRJNA224116	SAMN15589938	na	na	na	na	158836	158836	Enterobacter hormaechei	strain=ENCL49790	na	latest	Complete Genome	Major	Full	2020-07-29	ASM1387394v1		GCA_013873945.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/873/945/GCF_013873945.1_ASM1387394v1	./Development/ThreeFold/data/external/Enterobacter/GCF_013873945.1_ASM1387394v1_genomic.fna.gz
GCF_014117285.1	PRJNA224116	SAMN15648651	na	na	na	na	158836	158836	Enterobacter hormaechei	strain=ZHH	na	latest	Complete Genome	Major	Full	2020-08-09	ASM1411728v1		GCA_014117285.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/117/285/GCF_014117285.1_ASM1411728v1	./Development/ThreeFold/data/external/Enterobacter/GCF_014117285.1_ASM1411728v1_genomic.fna.gz
GCF_014771415.1	PRJNA224116	SAMN14450178	na	na	na	na	158836	158836	Enterobacter hormaechei	strain=NJGLYY90-CR	na	latest	Complete Genome	Major	Full	2020-09-28	ASM1477141v1		GCA_014771415.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/771/415/GCF_014771415.1_ASM1477141v1	./Development/ThreeFold/data/external/Enterobacter/GCF_014771415.1_ASM1477141v1_genomic.fna.gz
GCF_015137995.1	PRJNA224116	SAMD00195982	na	na	na	na	158836	158836	Enterobacter hormaechei	strain=STN0717-64	na	latest	Complete Genome	Major	Full	2020-10-08	ASM1513799v1		GCA_015137995.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/137/995/GCF_015137995.1_ASM1513799v1	./Development/ThreeFold/data/external/Enterobacter/GCF_015137995.1_ASM1513799v1_genomic.fna.gz
GCF_015238615.1	PRJNA224116	SAMN13832016	na	na	na	na	158836	158836	Enterobacter hormaechei	strain=189	na	latest	Complete Genome	Major	Full	2020-11-05	ASM1523861v1		GCA_015238615.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/238/615/GCF_015238615.1_ASM1523861v1	./Development/ThreeFold/data/external/Enterobacter/GCF_015238615.1_ASM1523861v1_genomic.fna.gz
GCF_015535055.1	PRJNA224116	SAMN16707732	na	na	na	na	158836	158836	Enterobacter hormaechei	strain=3804	na	latest	Complete Genome	Major	Full	2020-11-17	ASM1553505v1		GCA_015535055.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/535/055/GCF_015535055.1_ASM1553505v1	./Development/ThreeFold/data/external/Enterobacter/GCF_015535055.1_ASM1553505v1_genomic.fna.gz
GCF_015910205.1	PRJNA224116	SAMN13747519	na	na	na	na	158836	158836	Enterobacter hormaechei	strain=Eho-E2	na	latest	Complete Genome	Major	Full	2020-12-10	ASM1591020v1		GCA_015910205.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/910/205/GCF_015910205.1_ASM1591020v1	./Development/ThreeFold/data/external/Enterobacter/GCF_015910205.1_ASM1591020v1_genomic.fna.gz
GCF_015910245.1	PRJNA224116	SAMN13747512	na	na	na	na	158836	158836	Enterobacter hormaechei	strain=Eho-6	na	latest	Complete Genome	Major	Full	2020-12-10	ASM1591024v1		GCA_015910245.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/910/245/GCF_015910245.1_ASM1591024v1	./Development/ThreeFold/data/external/Enterobacter/GCF_015910245.1_ASM1591024v1_genomic.fna.gz
GCF_015910265.1	PRJNA224116	SAMN13747511	na	na	na	na	158836	158836	Enterobacter hormaechei	strain=Eho-5	na	latest	Complete Genome	Major	Full	2020-12-10	ASM1591026v1		GCA_015910265.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/910/265/GCF_015910265.1_ASM1591026v1	./Development/ThreeFold/data/external/Enterobacter/GCF_015910265.1_ASM1591026v1_genomic.fna.gz
GCF_015910285.1	PRJNA224116	SAMN13747510	na	na	na	na	158836	158836	Enterobacter hormaechei	strain=Eho-4	na	latest	Complete Genome	Major	Full	2020-12-10	ASM1591028v1		GCA_015910285.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/910/285/GCF_015910285.1_ASM1591028v1	./Development/ThreeFold/data/external/Enterobacter/GCF_015910285.1_ASM1591028v1_genomic.fna.gz
GCF_015910325.1	PRJNA224116	SAMN13747521	na	na	na	na	158836	158836	Enterobacter hormaechei	strain=Eho-E4	na	latest	Complete Genome	Major	Full	2020-12-10	ASM1591032v1		GCA_015910325.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/910/325/GCF_015910325.1_ASM1591032v1	./Development/ThreeFold/data/external/Enterobacter/GCF_015910325.1_ASM1591032v1_genomic.fna.gz
GCF_015910345.1	PRJNA224116	SAMN13747520	na	na	na	na	158836	158836	Enterobacter hormaechei	strain=Eho-E3	na	latest	Complete Genome	Major	Full	2020-12-10	ASM1591034v1		GCA_015910345.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/910/345/GCF_015910345.1_ASM1591034v1	./Development/ThreeFold/data/external/Enterobacter/GCF_015910345.1_ASM1591034v1_genomic.fna.gz
GCF_015910365.1	PRJNA224116	SAMN13747508	na	na	na	na	158836	158836	Enterobacter hormaechei	strain=Eho-2	na	latest	Complete Genome	Major	Full	2020-12-10	ASM1591036v1		GCA_015910365.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/910/365/GCF_015910365.1_ASM1591036v1	./Development/ThreeFold/data/external/Enterobacter/GCF_015910365.1_ASM1591036v1_genomic.fna.gz
GCF_015910385.1	PRJNA224116	SAMN13747507	na	na	na	na	158836	158836	Enterobacter hormaechei	strain=Eho-1	na	latest	Complete Genome	Major	Full	2020-12-10	ASM1591038v1		GCA_015910385.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/910/385/GCF_015910385.1_ASM1591038v1	./Development/ThreeFold/data/external/Enterobacter/GCF_015910385.1_ASM1591038v1_genomic.fna.gz
GCF_016126855.1	PRJNA224116	SAMN17054651	na	na	na	na	158836	158836	Enterobacter hormaechei	strain=MSB1_8J	na	latest	Complete Genome	Major	Full	2020-12-20	ASM1612685v1		GCA_016126855.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/126/855/GCF_016126855.1_ASM1612685v1	./Development/ThreeFold/data/external/Enterobacter/GCF_016126855.1_ASM1612685v1_genomic.fna.gz
GCF_016725825.1	PRJNA224116	SAMN16357247	na	na	na	na	158836	158836	Enterobacter hormaechei	strain=FDAARGOS_1078	na	latest	Complete Genome	Major	Full	2021-01-20	ASM1672582v1		GCA_016725825.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/725/825/GCF_016725825.1_ASM1672582v1	./Development/ThreeFold/data/external/Enterobacter/GCF_016725825.1_ASM1672582v1_genomic.fna.gz
GCF_016745355.1	PRJNA224116	SAMN17252997	na	na	na	na	158836	158836	Enterobacter hormaechei	strain=1575	na	latest	Complete Genome	Major	Full	2021-01-24	ASM1674535v1		GCA_016745355.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/745/355/GCF_016745355.1_ASM1674535v1	./Development/ThreeFold/data/external/Enterobacter/GCF_016745355.1_ASM1674535v1_genomic.fna.gz
GCF_016767735.1	PRJNA224116	SAMN14409014	na	na	na	na	158836	158836	Enterobacter hormaechei	strain=CM18-216	na	latest	Complete Genome	Major	Full	2021-01-28	ASM1676773v1		GCA_016767735.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/767/735/GCF_016767735.1_ASM1676773v1	./Development/ThreeFold/data/external/Enterobacter/GCF_016767735.1_ASM1676773v1_genomic.fna.gz
GCF_016767755.1	PRJNA224116	SAMN14449833	na	na	na	na	158836	158836	Enterobacter hormaechei	strain=CM18-242-2	na	latest	Complete Genome	Major	Full	2021-01-28	ASM1676775v1		GCA_016767755.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/767/755/GCF_016767755.1_ASM1676775v1	./Development/ThreeFold/data/external/Enterobacter/GCF_016767755.1_ASM1676775v1_genomic.fna.gz
GCF_016864035.1	PRJNA224116	SAMN12999969	na	na	na	na	158836	158836	Enterobacter hormaechei	strain=14102KSN	na	latest	Complete Genome	Major	Full	2021-02-11	ASM1686403v1		GCA_016864035.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/864/035/GCF_016864035.1_ASM1686403v1	./Development/ThreeFold/data/external/Enterobacter/GCF_016864035.1_ASM1686403v1_genomic.fna.gz
GCF_016864135.1	PRJNA224116	SAMN12999974	na	na	na	na	158836	158836	Enterobacter hormaechei	strain=14280161202	na	latest	Complete Genome	Major	Full	2021-02-11	ASM1686413v1		GCA_016864135.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/864/135/GCF_016864135.1_ASM1686413v1	./Development/ThreeFold/data/external/Enterobacter/GCF_016864135.1_ASM1686413v1_genomic.fna.gz
GCF_016864155.1	PRJNA224116	SAMN12999995	na	na	na	na	158836	158836	Enterobacter hormaechei	strain=14320055602	na	latest	Complete Genome	Major	Full	2021-02-11	ASM1686415v1		GCA_016864155.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/864/155/GCF_016864155.1_ASM1686415v1	./Development/ThreeFold/data/external/Enterobacter/GCF_016864155.1_ASM1686415v1_genomic.fna.gz
GCF_016939555.1	PRJNA224116	SAMN16933270	na	na	na	na	158836	158836	Enterobacter hormaechei	strain=EC48293	na	latest	Complete Genome	Major	Full	2021-02-25	ASM1693955v1		GCA_016939555.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/939/555/GCF_016939555.1_ASM1693955v1	./Development/ThreeFold/data/external/Enterobacter/GCF_016939555.1_ASM1693955v1_genomic.fna.gz
GCF_017161605.1	PRJNA224116	SAMN17615676	na	na	na	na	158836	158836	Enterobacter hormaechei	strain=RIVM_C034192	na	latest	Complete Genome	Major	Full	2021-03-02	ASM1716160v1		GCA_017161605.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/161/605/GCF_017161605.1_ASM1716160v1	./Development/ThreeFold/data/external/Enterobacter/GCF_017161605.1_ASM1716160v1_genomic.fna.gz
GCF_017161725.1	PRJNA224116	SAMN17615675	na	na	na	na	158836	158836	Enterobacter hormaechei	strain=RIVM_C034177	na	latest	Complete Genome	Major	Full	2021-03-02	ASM1716172v1		GCA_017161725.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/161/725/GCF_017161725.1_ASM1716172v1	./Development/ThreeFold/data/external/Enterobacter/GCF_017161725.1_ASM1716172v1_genomic.fna.gz
GCF_017161745.1	PRJNA224116	SAMN17615672	na	na	na	na	158836	158836	Enterobacter hormaechei	strain=RIVM_C019072	na	latest	Complete Genome	Major	Full	2021-03-02	ASM1716174v1		GCA_017161745.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/161/745/GCF_017161745.1_ASM1716174v1	./Development/ThreeFold/data/external/Enterobacter/GCF_017161745.1_ASM1716174v1_genomic.fna.gz
GCF_017161765.1	PRJNA224116	SAMN17615668	na	na	na	na	158836	158836	Enterobacter hormaechei	strain=RIVM_C010068	na	latest	Complete Genome	Major	Full	2021-03-02	ASM1716176v1		GCA_017161765.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/161/765/GCF_017161765.1_ASM1716176v1	./Development/ThreeFold/data/external/Enterobacter/GCF_017161765.1_ASM1716176v1_genomic.fna.gz
GCF_017161785.1	PRJNA224116	SAMN17615670	na	na	na	na	158836	158836	Enterobacter hormaechei	strain=RIVM_C017238	na	latest	Complete Genome	Major	Full	2021-03-02	ASM1716178v1		GCA_017161785.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/161/785/GCF_017161785.1_ASM1716178v1	./Development/ThreeFold/data/external/Enterobacter/GCF_017161785.1_ASM1716178v1_genomic.fna.gz
GCF_017161805.1	PRJNA224116	SAMN17615674	na	na	na	na	158836	158836	Enterobacter hormaechei	strain=RIVM_C033144	na	latest	Complete Genome	Major	Full	2021-03-02	ASM1716180v1		GCA_017161805.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/161/805/GCF_017161805.1_ASM1716180v1	./Development/ThreeFold/data/external/Enterobacter/GCF_017161805.1_ASM1716180v1_genomic.fna.gz
GCF_017161825.1	PRJNA224116	SAMN17615673	na	na	na	na	158836	158836	Enterobacter hormaechei	strain=RIVM_C019181	na	latest	Complete Genome	Major	Full	2021-03-02	ASM1716182v1		GCA_017161825.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/161/825/GCF_017161825.1_ASM1716182v1	./Development/ThreeFold/data/external/Enterobacter/GCF_017161825.1_ASM1716182v1_genomic.fna.gz
GCF_017161845.1	PRJNA224116	SAMN17615671	na	na	na	na	158836	158836	Enterobacter hormaechei	strain=RIVM_C017834	na	latest	Complete Genome	Major	Full	2021-03-02	ASM1716184v1		GCA_017161845.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/161/845/GCF_017161845.1_ASM1716184v1	./Development/ThreeFold/data/external/Enterobacter/GCF_017161845.1_ASM1716184v1_genomic.fna.gz
GCF_017161865.1	PRJNA224116	SAMN17615669	na	na	na	na	158836	158836	Enterobacter hormaechei	strain=RIVM_C012369	na	latest	Complete Genome	Major	Full	2021-03-02	ASM1716186v1		GCA_017161865.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/161/865/GCF_017161865.1_ASM1716186v1	./Development/ThreeFold/data/external/Enterobacter/GCF_017161865.1_ASM1716186v1_genomic.fna.gz
GCF_017310485.1	PRJNA224116	SAMN16561277	na	na	na	na	158836	158836	Enterobacter hormaechei	strain=IR5283	na	latest	Complete Genome	Major	Full	2021-03-09	ASM1731048v1		GCA_017310485.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/310/485/GCF_017310485.1_ASM1731048v1	./Development/ThreeFold/data/external/Enterobacter/GCF_017310485.1_ASM1731048v1_genomic.fna.gz
GCF_018255815.1	PRJNA224116	SAMN18859124	na	na	na	na	158836	158836	Enterobacter hormaechei	strain=SH19PTE2	na	latest	Complete Genome	Major	Full	2021-05-04	ASM1825581v1		GCA_018255815.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/255/815/GCF_018255815.1_ASM1825581v1	./Development/ThreeFold/data/external/Enterobacter/GCF_018255815.1_ASM1825581v1_genomic.fna.gz
GCF_019047945.1	PRJNA224116	SAMN16357576	na	na	na	na	158836	158836	Enterobacter hormaechei	strain=FDAARGOS 1434	na	latest	Complete Genome	Major	Full	2021-06-28	ASM1904794v1		GCA_019047945.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/047/945/GCF_019047945.1_ASM1904794v1	./Development/ThreeFold/data/external/Enterobacter/GCF_019047945.1_ASM1904794v1_genomic.fna.gz
GCF_019048245.1	PRJNA224116	SAMN16357575	na	na	reference genome	assembly from type material	158836	158836	Enterobacter hormaechei	strain=FDAARGOS 1433	na	latest	Complete Genome	Major	Full	2021-06-28	ASM1904824v1		GCA_019048245.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/048/245/GCF_019048245.1_ASM1904824v1	./Development/ThreeFold/data/external/Enterobacter/GCF_019048245.1_ASM1904824v1_genomic.fna.gz
GCF_019048625.1	PRJNA224116	SAMN16357577	na	na	na	na	158836	158836	Enterobacter hormaechei	strain=FDAARGOS 1435	na	latest	Complete Genome	Major	Full	2021-06-28	ASM1904862v1		GCA_019048625.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/048/625/GCF_019048625.1_ASM1904862v1	./Development/ThreeFold/data/external/Enterobacter/GCF_019048625.1_ASM1904862v1_genomic.fna.gz
GCF_019356035.1	PRJNA224116	SAMN20299883	na	na	na	na	158836	158836	Enterobacter hormaechei	strain=G17	na	latest	Complete Genome	Major	Full	2021-07-27	ASM1935603v1		GCA_019356035.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/356/035/GCF_019356035.1_ASM1935603v1	./Development/ThreeFold/data/external/Enterobacter/GCF_019356035.1_ASM1935603v1_genomic.fna.gz
